Contig	SRR5004082_1_trimmed.fq.gz.sam_counts.txt	SRR5004093_1_trimmed.fq.gz.sam_counts.txt	SRR5004080_1_trimmed.fq.gz.sam_counts.txt	SRR5004085_1_trimmed.fq.gz.sam_counts.txt	SRR5004091_1_trimmed.fq.gz.sam_counts.txt	SRR5004078_1_trimmed.fq.gz.sam_counts.txt	SRR5004096_1_trimmed.fq.gz.sam_counts.txt	SRR5004097_1_trimmed.fq.gz.sam_counts.txt	SRR5004095_1_trimmed.fq.gz.sam_counts.txt	SRR5004083_1_trimmed.fq.gz.sam_counts.txt	SRR5004090_1_trimmed.fq.gz.sam_counts.txt	SRR5004094_1_trimmed.fq.gz.sam_counts.txt
contig#22233	0	14	7	2	12	1	1	12	0	2	0	17
contig#22240	0	6	4	0	12	2	0	0	8	0	0	6
contig#22249	0	12	4	0	3	1	1	3	1	0	0	14
contig#22269	0	47	26	8	46	13	6	26	6	4	17	32
contig#22284	0	3	10	0	0	0	0	2	2	0	1	3
contig#22296	0	18	12	2	3	2	1	8	2	0	0	8
contig#22344	0	24	35	0	15	1	0	7	1	0	1	19
contig#22365	0	22	36	9	2	0	3	10	0	0	1	1
contig#22367	0	1	3	0	3	0	0	4	0	0	0	18
contig#22369	0	2	1	4	5	2	2	5	0	0	1	4
contig#22376	0	20	8	0	9	4	5	12	4	1	0	14
contig#22379	0	55	12	12	32	6	1	5	4	1	0	26
contig#22395	0	2	27	5	5	2	4	8	4	1	0	0
contig#22397	0	21	7	1	18	22	0	1	0	0	0	2
contig#22418	0	9	26	1	33	3	5	20	7	2	3	19
contig#22428	0	29	18	2	8	3	0	11	6	0	13	12
contig#22430	0	8	7	5	6	2	2	10	3	0	0	17
contig#22446	0	9	2	1	11	10	1	5	4	1	2	5
contig#22454	0	28	13	3	47	7	2	13	18	0	1	29
contig#22511	0	16	2	0	11	3	0	7	2	0	1	8
contig#22512	0	18	7	2	15	1	1	13	2	0	2	15
contig#22521	0	31	38	6	53	14	1	23	27	1	1	30
contig#22560	0	13	4	2	9	2	0	1	2	0	1	4
contig#22589	0	5	1	1	1	0	0	1	0	0	2	3
contig#22591	0	25	2	0	1	0	0	2	0	0	0	22
contig#22611	0	18	6	2	10	9	4	9	2	1	4	11
contig#22625	0	202	24	2	121	19	1	78	25	9	1	117
contig#22627	0	9	2	1	2	0	0	5	1	0	0	6
contig#22637	0	8	8	0	11	0	1	9	0	0	1	4
contig#22646	0	4	5	0	5	0	2	14	0	0	0	11
contig#22649	0	11	10	0	10	1	4	2	3	1	3	5
contig#22676	0	11	61	0	0	5	1	0	0	0	24	77
contig#22691	0	12	6	1	6	0	5	11	1	0	0	8
contig#22700	0	38	15	4	17	24	1	6	18	0	0	26
contig#22707	0	4	13	0	0	0	0	0	0	0	2	3
contig#22709	0	56	14	2	12	17	0	4	2	2	2	4
contig#22715	0	16	6	3	14	2	1	10	5	2	2	15
contig#22731	0	12	22	7	39	1	0	44	2	0	3	31
contig#22732	0	3	2	1	0	1	0	1	2	0	0	3
contig#22747	0	8	13	0	12	0	2	2	1	1	4	3
contig#22771	0	44	18	0	23	0	1	24	0	0	0	28
contig#22779	0	33	40	3	30	0	0	28	0	0	3	45
contig#22784	0	5	4	5	10	3	7	0	0	0	1	2
contig#22788	0	20	42	17	11	4	22	24	4	5	3	32
contig#22820	0	10	3	0	4	0	0	4	1	0	0	17
contig#22830	0	6	1	0	9	0	0	2	0	0	1	5
contig#22831	0	7	2	0	8	2	0	7	0	0	0	3
contig#22834	0	38	21	1	25	2	2	18	1	0	2	24
contig#22863	0	9	8	0	15	0	0	6	0	2	1	13
contig#22880	0	34	8	6	19	4	2	3	0	0	0	20
contig#22882	0	83	29	2	39	0	0	40	3	0	0	74
contig#22897	0	116	53	2	64	3	2	91	13	1	2	92
contig#22903	0	3	7	0	1	2	0	2	2	0	0	10
contig#22908	0	15	6	3	12	1	0	8	0	1	0	10
contig#2291	0	6	16	0	0	0	0	1	1	0	0	5
contig#22911	0	36	65	0	36	0	2	62	0	0	10	51
contig#22915	0	22	16	4	15	2	0	11	5	0	2	21
contig#22916	0	11	6	4	6	1	3	9	0	0	0	6
contig#22934	0	16	12	2	54	0	13	49	0	0	12	72
contig#22935	0	1	3	1	5	0	0	36	0	0	3	20
contig#22942	0	29	12	5	35	2	5	38	8	1	3	13
contig#22952	0	21	11	1	10	3	6	7	7	2	0	28
contig#22974	0	28	3	0	7	0	1	9	0	0	1	11
contig#22977	0	27	11	1	14	0	0	12	3	0	1	22
contig#22986	0	17	13	2	10	0	4	13	1	0	2	9
contig#22991	0	8	3	0	10	3	2	6	5	0	0	8
contig#23001	0	50	23	10	39	7	4	36	6	3	3	32
contig#2301	0	8	9	0	16	8	5	2	1	0	4	7
contig#23013	0	11	5	1	14	0	3	3	1	0	0	3
contig#23018	0	5	20	2	11	1	0	11	1	0	2	12
contig#23022	0	5	3	1	8	1	0	4	1	0	0	8
contig#23024	0	11	7	3	3	0	3	2	0	0	1	8
contig#23034	0	13	54	0	0	0	0	3	3	0	0	3
contig#23044	0	12	30	1	12	15	25	14	9	0	1	5
contig#23068	0	6	9	0	9	0	0	1	10	0	0	1
contig#23074	0	3	33	0	2	0	0	0	0	0	0	2
contig#23083	0	39	7	0	17	61	3	10	4	2	3	18
contig#23090	0	1	17	5	13	0	1	8	0	0	1	12
contig#23112	0	6	3	1	10	3	2	10	1	1	0	10
contig#23134	0	4	0	1	5	2	3	0	0	0	0	1
contig#23167	0	24	14	4	12	3	0	23	3	0	0	36
contig#23189	0	14	16	7	20	2	1	3	1	0	1	16
contig#23202	0	6	9	3	19	1	2	13	4	0	3	15
contig#23233	0	5	33	0	2	1	0	0	1	0	0	0
contig#23235	0	15	16	0	15	0	0	6	1	0	0	21
contig#23244	0	10	8	1	17	2	0	17	3	0	0	13
contig#23245	0	87	31	5	77	2	0	55	2	0	2	75
contig#23247	0	12	6	0	13	0	0	10	0	2	0	6
contig#23252	0	2	18	0	1	0	0	2	1	0	1	4
contig#23270	0	4	3	1	1	1	4	6	5	0	0	4
contig#23300	0	8	1	0	7	2	0	5	2	2	0	5
contig#23303	0	6	5	1	4	0	0	1	2	0	0	9
contig#23308	0	20	21	0	11	0	3	4	0	0	0	11
contig#23316	0	1	2	0	0	0	0	0	0	0	0	1
contig#23335	0	8	7	2	2	4	1	2	5	0	0	3
contig#23368	0	30	15	0	27	0	0	60	0	0	0	9
contig#23373	0	15	11	0	12	0	1	11	0	0	2	22
contig#23375	0	16	5	1	8	2	2	7	1	0	0	9
contig#23376	0	36	18	1	45	5	1	16	9	1	2	26
contig#23403	0	62	2	0	1	1	0	59	1	0	0	139
contig#23409	0	34	3	0	1	0	0	0	0	2	0	1
contig#23414	0	1	5	6	9	3	1	2	2	4	2	4
contig#23417	0	19	51	0	53	5	0	16	13	0	5	36
contig#23422	0	4	1	0	2	0	0	1	2	0	0	3
contig#23435	0	2	6	0	1	5	10	3	1	2	3	5
contig#23440	0	14	12	0	2	1	0	4	0	0	0	8
contig#23443	0	13	11	3	2	1	0	1	1	0	0	7
contig#23454	0	10	12	3	10	3	4	12	4	0	1	6
contig#23473	0	5	20	0	0	3	0	0	3	0	4	33
contig#23477	0	26	13	3	12	4	1	7	9	0	4	10
contig#23478	0	10	3	5	11	1	2	9	1	0	3	7
contig#23488	0	39	25	4	4	2	4	9	1	0	11	12
contig#23489	0	12	8	3	5	0	2	9	7	0	2	11
contig#23495	0	32	20	3	17	7	6	25	3	0	0	25
contig#23504	0	5	3	0	9	0	0	2	1	0	0	5
contig#23510	0	6	5	1	4	2	0	4	0	0	1	6
contig#23514	0	21	10	3	3	2	1	5	1	0	2	21
contig#23520	0	3	1	1	7	4	1	2	1	0	0	3
contig#23521	0	1	0	0	1	0	0	1	0	0	0	0
contig#23524	0	12	11	0	7	1	2	9	0	0	0	13
contig#23531	0	12	16	1	5	2	0	0	7	0	1	9
contig#2357	0	210	216	28	303	92	9	116	158	1	23	188
contig#23597	0	32	22	8	41	5	6	13	2	7	3	22
contig#23613	0	7	8	1	5	3	0	4	2	0	5	7
contig#23628	0	78	16	0	37	4	1	37	5	0	0	20
contig#23633	0	18	11	1	6	3	7	4	1	0	0	6
contig#23640	0	17	4	1	56	0	1	76	0	0	0	20
contig#23644	0	18	6	2	16	1	2	22	1	0	4	12
contig#23646	0	8	6	0	2	1	0	1	1	0	0	3
contig#23647	0	2	13	1	0	0	0	1	0	0	0	0
contig#23664	0	22	4	0	6	0	1	5	0	0	1	6
contig#23673	0	30	20	2	29	3	0	19	6	0	3	38
contig#23696	0	16	6	5	10	2	0	7	1	2	0	9
contig#23705	0	45	21	3	41	1	4	31	2	0	6	32
contig#23715	0	16	12	1	20	1	0	16	2	0	1	15
contig#23719	0	4	36	0	0	0	0	0	3	0	16	27
contig#23731	0	9	31	1	26	2	2	5	6	0	1	20
contig#23733	0	12	3	0	4	1	2	6	0	1	1	4
contig#23736	0	13	4	1	14	4	2	17	0	0	1	11
contig#2374	0	24	35	4	18	1	5	7	2	0	4	21
contig#23764	0	7	5	0	0	1	0	0	1	0	0	5
contig#23780	0	11	2	2	7	3	3	7	0	0	0	3
contig#23783	0	32	5	0	10	0	0	16	1	0	1	22
contig#23784	0	7	3	0	17	0	0	2	0	0	0	5
contig#23788	0	9	6	0	11	3	0	5	3	0	0	9
contig#23805	0	18	4	3	5	3	5	3	0	0	0	6
contig#23839	0	7	4	2	7	4	5	3	3	1	1	5
contig#23849	0	1	25	5	3	0	2	1	1	0	1	4
contig#23854	0	19	8	4	9	1	7	7	4	1	2	8
contig#23869	0	43	0	8	14	0	3	10	1	0	0	12
contig#23870	0	17	24	0	0	0	0	0	2	0	1	6
contig#23877	0	9	17	0	0	5	0	0	0	0	22	34
contig#23902	0	2	5	4	10	1	0	9	1	0	0	2
contig#23912	0	8	9	0	2	1	0	0	0	0	1	5
contig#23918	0	7	6	1	11	0	1	3	2	0	0	15
contig#23929	0	68	27	2	37	3	5	18	0	0	0	36
contig#23941	0	16	4	1	8	0	0	6	1	0	0	7
contig#23955	0	16	44	0	31	2	0	20	4	0	0	20
contig#23968	0	11	37	0	0	8	0	0	0	0	6	31
contig#24001	0	16	14	0	22	3	2	21	0	1	2	20
contig#24026	0	61	13	3	83	5	5	34	6	2	0	28
contig#24029	0	1	39	1	0	0	1	1	0	0	0	7
contig#24048	0	21	12	1	16	0	4	14	1	2	1	26
contig#24052	0	96	4	2	5	2	0	1	9	0	0	138
contig#24070	0	6	6	0	2	0	0	0	0	0	0	3
contig#24081	0	13	26	3	4	0	0	6	1	0	1	12
contig#24086	0	4	4	0	6	0	0	11	0	0	8	4
contig#24091	0	6	7	0	14	1	1	13	0	0	0	12
contig#24098	0	20	14	0	18	1	4	14	2	0	5	25
contig#24108	0	2	3	3	4	11	1	3	9	0	0	6
contig#24131	0	8	1	0	5	0	0	7	2	0	0	1
contig#24141	0	4	4	0	7	0	1	2	3	1	1	10
contig#24144	0	14	2	2	7	0	2	5	0	1	0	1
contig#24172	0	74	22	5	32	3	1	30	5	0	3	46
contig#24174	0	2	8	0	6	0	1	5	1	0	0	0
contig#24180	0	15	8	0	12	8	9	6	11	3	0	15
contig#24187	0	6	4	0	3	0	0	3	0	0	0	6
contig#24195	0	9	4	0	5	0	0	2	1	1	0	8
contig#24198	0	1	3	2	6	4	6	2	7	0	2	5
contig#24199	0	12	7	1	12	11	3	18	1	0	2	15
contig#24218	0	13	7	3	13	5	3	9	1	0	1	9
contig#24221	0	2	0	0	2	1	0	2	0	0	0	3
contig#24225	0	27	21	6	13	1	2	18	2	0	4	23
contig#24230	0	8	6	0	7	1	3	7	2	0	2	11
contig#24231	0	7	8	0	5	1	2	6	1	0	5	3
contig#24232	0	23	7	2	10	2	0	10	1	0	0	19
contig#24250	0	10	5	2	4	2	3	1	0	0	0	4
contig#24287	0	7	10	0	3	0	0	1	1	0	0	1
contig#24297	0	63	15	4	47	4	2	38	1	1	0	49
contig#24304	0	9	21	7	20	0	1	21	2	0	0	38
contig#24326	0	3	2	3	3	0	0	5	3	0	0	12
contig#24337	0	16	15	3	16	3	1	10	1	0	0	21
contig#24343	0	4	4	4	3	1	2	2	0	0	1	3
contig#24373	0	10	7	0	3	0	0	2	0	0	2	8
contig#24381	0	13	1	1	4	0	0	1	1	0	0	21
contig#24411	0	91	66	12	162	61	4	67	108	0	7	100
contig#24416	0	25	22	1	15	2	3	24	1	0	7	24
contig#24418	0	17	24	0	20	11	10	9	7	6	3	10
contig#24449	0	16	5	0	2	4	0	1	0	0	0	6
contig#24460	0	10	7	13	7	6	0	0	3	2	0	4
contig#24466	0	6	2	1	8	1	0	5	0	0	2	5
contig#24486	0	12	2	1	5	3	3	5	4	1	2	1
contig#24495	0	27	5	2	82	3	2	18	1	0	1	2
contig#24500	0	19	14	1	17	0	0	7	4	0	0	24
contig#24543	0	27	13	2	19	2	1	24	1	0	0	35
contig#24577	0	7	34	0	0	5	0	0	0	0	10	41
contig#24593	0	2	3	2	5	1	7	6	1	0	6	10
contig#24597	0	20	6	0	2	0	1	1	0	0	0	5
contig#24609	0	14	9	3	5	0	1	9	0	0	4	4
contig#24627	0	9	6	3	3	0	2	2	1	1	0	3
contig#24638	0	51	30	20	37	4	12	19	1	0	11	39
contig#24645	0	17	10	3	17	2	3	17	0	1	1	20
contig#24653	0	5	7	0	2	0	0	2	0	0	0	1
contig#24655	0	19	2	2	2	2	0	0	0	0	1	9
contig#24668	0	56	21	2	30	3	3	10	2	0	1	32
contig#24681	0	12	16	1	24	9	1	5	4	0	7	12
contig#24691	0	23	10	1	7	0	1	5	1	0	2	10
contig#24692	0	7	3	1	1	2	2	2	2	1	0	3
contig#24697	0	5	3	0	3	0	0	3	1	0	0	7
contig#24722	0	6	7	3	3	2	2	6	1	0	1	3
contig#24727	0	5	5	1	5	0	1	0	0	0	0	2
contig#24755	0	5	2	2	3	1	2	0	3	0	0	0
contig#24760	0	11	48	0	0	2	0	0	1	1	15	51
contig#24769	0	17	10	0	18	2	0	17	2	0	0	12
contig#24776	0	28	11	1	25	5	1	18	0	1	0	20
contig#24779	0	3	4	0	0	0	0	1	0	0	0	2
contig#24785	0	4	5	0	5	0	0	2	1	0	0	10
contig#24789	0	9	35	1	0	14	0	0	1	0	16	22
contig#24796	0	12	8	6	10	2	0	17	1	1	2	9
contig#24831	0	3	3	17	27	6	10	50	2	2	0	7
contig#24846	0	24	9	0	5	0	0	6	3	1	2	14
contig#24859	0	8	6	1	9	1	3	5	2	0	3	5
contig#24885	0	5	3	0	3	0	1	8	0	0	0	5
contig#24901	0	43	21	0	13	0	2	38	1	0	0	44
contig#2491	0	122	27	3	13	10	7	10	25	1	4	18
contig#24916	0	4	6	0	7	2	0	10	1	0	1	13
contig#24947	0	22	16	1	25	1	1	3	1	0	0	10
contig#24964	0	14	7	0	2	1	0	3	0	0	3	1
contig#24967	0	8	14	1	8	0	0	4	1	0	0	7
contig#24976	0	4	5	0	7	0	1	5	3	0	2	4
contig#24989	0	9	43	0	0	8	2	0	1	0	16	41
contig#25003	0	7	20	0	0	0	0	0	0	0	1	22
contig#25004	0	13	3	0	3	1	0	4	1	0	0	8
contig#25011	0	8	9	0	4	0	0	5	0	0	0	12
contig#25028	0	5	3	0	3	0	0	2	0	1	0	2
contig#25034	0	22	15	1	16	1	0	17	0	0	0	28
contig#25037	0	7	6	0	20	3	0	7	1	0	1	8
contig#25041	0	38	10	0	19	0	3	7	0	0	2	31
contig#25042	0	20	6	7	4	6	2	2	5	1	2	19
contig#25052	0	33	9	3	20	2	0	0	0	0	0	34
contig#25064	0	2	2	1	4	0	1	5	0	0	1	4
contig#25074	0	9	15	0	1	0	0	2	0	0	3	9
contig#25082	0	20	9	3	16	6	0	16	1	0	0	10
contig#25083	0	53	13	4	50	3	6	46	5	0	1	38
contig#25091	0	12	25	0	26	1	0	9	13	0	0	17
contig#25101	0	31	165	3	3	1	4	8	2	0	7	2
contig#25114	0	6	6	1	2	0	0	3	1	1	1	5
contig#25120	0	31	19	4	25	4	0	12	1	0	1	25
contig#25122	0	3	4	2	8	0	1	1	1	0	3	8
contig#25129	0	12	7	1	6	0	6	13	0	0	1	15
contig#25136	0	3	3	0	7	4	2	1	9	0	0	1
contig#25138	0	3	4	1	5	0	0	1	0	0	0	2
contig#25163	0	9	1	0	1	2	0	2	1	0	0	5
contig#25174	0	6	4	3	5	4	6	9	6	1	3	1
contig#25177	0	13	11	1	12	4	9	5	0	0	0	18
contig#25179	0	35	28	0	46	2	2	16	21	0	1	26
contig#25181	0	72	21	1	47	2	0	2	0	1	0	32
contig#25191	0	41	18	1	62	8	3	24	10	0	4	35
contig#25192	0	8	7	1	12	3	3	9	2	0	0	13
contig#25197	0	10	16	0	2	2	0	12	0	0	2	6
contig#25200	0	11	2	3	13	1	7	10	5	1	0	5
contig#25208	0	4	2	3	9	2	0	5	1	0	0	4
contig#25218	0	5	4	0	0	0	0	4	1	0	1	3
contig#25221	0	12	4	0	9	0	0	10	1	0	0	6
contig#25258	0	12	11	5	4	9	0	1	3	0	0	7
contig#25262	0	36	2	5	6	1	1	0	0	0	0	6
contig#25272	0	15	16	0	1	1	1	10	3	0	0	0
contig#25276	0	5	2	2	5	0	1	1	0	0	0	3
contig#25280	0	34	16	1	19	3	4	20	1	0	3	19
contig#25293	0	8	9	7	7	1	4	3	1	0	0	9
contig#25301	0	14	8	1	5	0	0	8	0	0	1	11
contig#25313	0	3	8	1	6	0	0	10	0	0	0	6
contig#25319	0	11	6	3	9	2	2	3	3	3	0	8
contig#25324	0	4	13	0	2	1	1	3	0	0	0	8
contig#25326	0	24	57	0	6	1	0	6	3	0	0	21
contig#25347	0	9	5	0	8	2	2	0	0	0	0	13
contig#25385	0	6	5	0	6	3	2	7	0	0	0	9
contig#25401	0	3	2	1	9	1	7	8	3	0	1	13
contig#25404	0	5	4	0	7	2	0	6	1	0	0	8
contig#25412	0	6	34	1	3	0	0	9	0	0	0	8
contig#25430	0	7	2	1	5	0	2	13	2	0	2	10
contig#25440	0	26	18	0	17	2	0	22	4	2	0	26
contig#25442	0	1	4	7	3	0	3	10	0	0	2	24
contig#25443	0	11	26	0	13	0	0	7	2	0	0	11
contig#25450	0	5	3	1	6	1	3	6	1	1	0	6
contig#25451	0	9	4	0	9	0	0	14	3	0	0	13
contig#25488	0	8	0	0	2	3	0	1	1	0	1	3
contig#25505	0	9	12	0	5	1	3	4	4	1	0	7
contig#25511	0	5	5	0	9	0	1	2	1	0	1	4
contig#25515	0	11	10	0	3	0	0	1	0	0	1	13
contig#25517	0	68	31	10	30	4	2	21	7	4	1	63
contig#25540	0	8	11	0	1	0	0	1	0	0	0	3
contig#25565	0	10	15	9	7	0	4	7	1	1	3	0
contig#25574	0	1	1	0	23	2	0	0	0	0	0	46
contig#25581	0	19	15	8	19	1	3	14	7	1	0	22
contig#2559	0	2	3	0	3	2	0	5	1	0	0	0
contig#25595	0	1	1	0	5	0	1	5	1	0	2	5
contig#25606	0	15	3	0	19	0	1	24	0	0	0	10
contig#25609	0	8	7	4	8	1	9	3	1	2	1	1
contig#25610	0	2	11	0	14	1	0	2	5	0	0	7
contig#25627	0	10	2	0	2	1	0	3	0	0	15	7
contig#25635	0	4	2	3	2	8	1	0	2	2	1	3
contig#25639	0	15	23	9	10	0	1	11	1	0	1	9
contig#25647	0	5	12	1	4	0	0	2	1	0	1	5
contig#25673	0	17	6	1	5	1	0	8	1	0	0	7
contig#25675	0	5	15	3	9	1	9	6	3	2	4	7
contig#25682	0	4	4	0	2	2	0	4	0	0	0	6
contig#25684	0	8	6	0	8	3	0	5	2	0	0	10
contig#25689	0	1	6	4	2	7	23	2	1	0	2	0
contig#25699	0	13	11	1	19	4	0	3	3	0	1	12
contig#25765	0	30	14	0	25	3	0	31	3	0	1	27
contig#25785	0	13	4	0	3	0	0	5	0	0	0	14
contig#25790	0	8	4	0	4	0	0	2	0	0	0	6
contig#25797	0	13	7	0	10	2	0	14	1	0	1	11
contig#25807	0	16	11	2	14	3	8	11	3	0	2	15
contig#25812	0	3	11	0	0	2	0	2	0	0	1	2
contig#25814	0	4	6	0	5	0	0	2	0	0	0	24
contig#25820	0	39	20	4	40	5	4	23	0	1	1	27
contig#25831	0	11	18	4	28	11	0	10	21	0	5	18
contig#25837	0	14	10	0	10	1	0	10	1	0	12	15
contig#25845	0	22	10	0	11	3	10	18	6	1	1	25
contig#25853	0	5	4	0	2	13	0	2	1	0	0	13
contig#25860	0	10	12	1	0	0	0	4	1	0	0	5
contig#25895	0	13	11	13	18	5	5	15	6	1	0	9
contig#25904	0	16	13	0	6	7	1	9	3	0	0	11
contig#25906	0	16	7	6	3	18	2	0	4	0	0	25
contig#25916	0	13	6	6	7	2	1	1	3	0	1	5
contig#25947	0	4	2	0	1	1	0	2	0	0	0	2
contig#25949	0	7	4	1	9	0	0	3	0	0	1	3
contig#25965	0	13	10	1	12	0	1	24	0	0	2	15
contig#25973	0	30	8	1	3	1	0	6	0	0	0	20
contig#25984	0	7	3	0	7	0	0	0	1	0	1	2
contig#25988	0	13	4	1	4	8	3	2	0	0	0	0
contig#25995	0	24	11	10	6	27	4	0	4	5	0	17
contig#26000	0	20	10	0	17	4	0	19	2	0	0	23
contig#26018	0	5	5	8	3	1	2	3	0	0	0	6
contig#26042	0	15	7	2	6	1	2	7	0	0	1	11
contig#26064	0	13	10	4	1	3	6	6	6	8	0	9
contig#26082	0	8	11	3	15	1	0	5	2	0	1	7
contig#26088	0	34	20	8	3	1	0	12	0	0	0	5
contig#26090	0	16	7	1	2	0	0	7	0	0	0	15
contig#26095	0	5	5	1	8	9	2	6	15	2	0	9
contig#26101	0	1	7	0	5	2	0	0	1	1	0	2
contig#26107	0	5	4	0	5	2	2	3	2	0	2	0
contig#26109	0	98	13	1	2	3	0	3	0	0	0	11
contig#26120	0	5	4	13	13	4	4	9	8	0	5	8
contig#26122	0	30	10	1	17	2	3	9	2	1	0	29
contig#26126	0	10	35	5	2	0	2	8	0	0	2	2
contig#26131	0	18	45	0	48	5	0	14	21	0	0	23
contig#26139	0	12	6	0	11	4	2	7	1	0	0	4
contig#26141	0	5	9	0	0	1	0	1	3	0	0	17
contig#26150	0	18	2	0	19	1	1	7	1	0	0	29
contig#26155	0	34	17	1	35	4	1	17	1	1	1	24
contig#2616	0	9	6	2	5	8	0	4	1	1	0	3
contig#26169	0	37	12	0	9	0	0	14	3	1	2	12
contig#26170	0	41	39	1	26	3	0	36	10	0	3	31
contig#26173	0	6	2	0	9	0	0	7	0	0	0	5
contig#26179	0	7	3	0	7	0	2	2	0	0	1	4
contig#26190	0	22	13	0	22	4	3	17	5	2	4	12
contig#26194	0	7	17	0	0	0	0	0	0	0	12	11
contig#26199	0	4	3	0	4	2	1	5	1	0	0	2
contig#26207	0	12	1	0	9	0	3	2	1	0	0	3
contig#26210	0	15	14	4	25	0	3	6	0	0	3	15
contig#26223	0	15	7	2	11	6	2	8	10	0	5	15
contig#26233	0	35	17	1	23	0	1	25	2	0	0	35
contig#26238	0	17	32	0	3	0	0	9	1	0	8	13
contig#26260	0	10	7	1	14	0	2	6	3	0	3	22
contig#26263	0	151	21	43	86	23	5	3	11	16	0	51
contig#26272	0	1	8	0	2	12	3	2	29	0	0	1
contig#26281	0	11	7	1	7	2	2	2	1	0	1	6
contig#26284	0	8	18	0	0	0	0	0	0	0	5	38
contig#26301	0	24	43	3	56	6	2	17	12	0	2	30
contig#26304	0	3	6	0	2	0	0	6	1	0	0	5
contig#26316	0	8	1	0	4	4	0	0	2	0	0	1
contig#26320	0	9	18	0	16	0	2	34	0	0	0	27
contig#26321	0	22	10	3	11	4	0	3	0	1	0	16
contig#26329	0	8	7	0	2	0	0	2	0	0	0	6
contig#26358	0	3	3	3	6	1	4	6	3	1	0	1
contig#26368	0	7	4	2	12	1	1	7	2	0	2	7
contig#26372	0	39	8	0	10	3	1	10	0	0	5	14
contig#26374	0	29	39	0	33	4	1	11	6	0	1	18
contig#26395	0	2	9	0	0	1	0	0	0	0	8	15
contig#26396	0	2	14	0	0	2	3	0	0	1	5	12
contig#26407	0	15	18	0	1	0	1	4	2	0	1	1
contig#26409	0	2	3	0	2	0	0	7	3	0	0	3
contig#26411	0	11	2	0	14	2	0	10	0	0	0	5
contig#26423	0	6	7	8	4	0	1	4	0	0	1	10
contig#26424	0	9	5	1	8	1	2	6	2	0	3	10
contig#26425	0	13	3	0	7	1	0	6	0	0	0	3
contig#26493	0	2	8	0	9	4	4	8	2	1	0	7
contig#26494	0	4	48	1	0	0	0	0	0	0	11	34
contig#26547	0	2	1	0	5	1	0	1	0	0	0	5
contig#26556	0	5	3	2	4	3	5	1	1	0	1	0
contig#26571	0	17	7	0	8	5	0	2	1	0	2	8
contig#26588	0	7	5	0	2	0	0	10	0	0	0	12
contig#26600	0	41	22	1	28	1	0	25	1	0	0	19
contig#26615	0	21	20	0	14	2	1	30	0	0	1	22
contig#26643	0	8	2	1	7	0	2	5	0	0	0	6
contig#26652	0	5	7	0	1	0	0	2	0	0	0	8
contig#26659	0	28	23	1	42	4	3	12	1	1	0	24
contig#26661	0	9	9	7	14	1	1	9	1	0	1	11
contig#26666	0	13	16	2	23	0	2	11	1	0	3	10
contig#26672	0	12	7	0	21	5	0	7	9	0	1	20
contig#26677	0	3	2	0	12	3	0	5	2	1	0	7
contig#26690	0	11	24	0	3	0	0	0	1	0	26	2
contig#26708	0	9	10	5	6	39	3	2	5	2	0	2
contig#26712	0	14	7	0	9	2	2	2	2	0	2	18
contig#26715	0	25	5	1	9	0	0	8	0	0	0	8
contig#26737	0	14	22	17	1	3	2	15	1	0	0	26
contig#26741	0	7	7	1	7	1	0	3	2	0	0	3
contig#26758	0	110	35	5	147	47	6	76	80	0	3	110
contig#26778	0	2	3	0	2	0	0	0	0	0	0	1
contig#26782	0	3	3	0	6	0	0	5	0	0	0	3
contig#26784	0	5	20	1	0	0	1	0	1	0	7	21
contig#26807	0	4	10	1	2	0	1	7	2	1	3	5
contig#26824	0	2	3	1	1	2	0	4	0	0	0	2
contig#26833	0	18	11	3	24	3	3	10	4	0	1	20
contig#26866	0	4	1	1	11	2	0	2	0	0	0	21
contig#26892	0	6	15	0	3	0	0	2	0	0	0	1
contig#26917	0	9	6	3	7	0	0	7	3	0	1	12
contig#26926	0	8	4	2	15	1	1	21	3	3	5	17
contig#26931	0	8	9	4	13	5	5	14	4	1	2	11
contig#26940	0	12	8	0	9	0	1	6	0	0	0	2
contig#26960	0	44	9	1	4	0	8	3	13	0	0	8
contig#26966	0	27	7	0	12	0	0	8	1	1	1	7
contig#26974	0	5	20	0	4	0	1	23	0	0	0	14
contig#26985	0	2	14	0	1	0	0	0	0	0	4	16
contig#26999	0	50	17	2	24	0	3	29	2	0	1	46
contig#27010	0	32	7	1	14	1	0	6	0	1	0	13
contig#27016	0	9	12	0	5	1	5	3	0	0	1	7
contig#27033	0	9	4	0	6	0	2	7	5	1	0	3
contig#27042	0	19	9	0	12	0	0	16	2	0	1	18
contig#27044	0	7	5	1	7	0	0	8	1	0	0	8
contig#27045	0	7	3	3	5	0	0	5	0	0	0	5
contig#27046	0	33	10	9	7	22	6	0	5	2	2	7
contig#27047	0	15	5	5	13	2	4	4	4	0	2	20
contig#27059	0	5	4	1	4	3	4	4	1	3	4	1
contig#27081	0	7	3	0	12	4	1	7	4	0	1	5
contig#27082	0	4	5	2	2	0	0	2	0	0	2	2
contig#27088	0	3	8	0	3	0	2	3	0	0	0	3
contig#27093	0	15	8	1	15	1	1	11	0	0	3	15
contig#27095	0	13	9	0	1	3	0	0	0	1	0	2
contig#27103	0	1	6	2	16	1	0	10	1	0	0	21
contig#27113	0	1	2	3	2	0	2	6	1	1	0	2
