"logFC"	"logCPM"	"PValue"
"contig#3535"	2.67571996397874	5.51061460657054	0.00941208780959987
"contig#3548"	1.33977373550027	5.68001765783481	0.0102334206055445
"contig#3549"	-0.732645699541872	5.69729157095464	0.0223132224557647
"contig#3585"	-0.839577992529046	3.9004723576104	0.0420939598285062
"contig#3635"	-0.693686302224995	2.78890115444873	0.0371027908523776
"contig#3676"	1.3509844954491	2.11355724019489	0.0147062478940371
"contig#3697"	2.97648773690294	5.57603871149083	6.9808894229644e-05
"contig#3719"	1.56252535478444	3.94261804048124	0.00370319550817788
"contig#3738"	-0.611186418400995	3.89540364992146	0.0325047620322589
"contig#3739"	2.40192979963927	6.99907597704005	2.67672825151058e-06
"contig#3743"	-1.9554504202473	1.49259830099044	6.51041729952843e-05
"contig#3746"	1.71807714412646	3.37080074552074	0.00507628191672202
"contig#3790"	3.43942673879163	5.69559248169999	2.14620787904317e-05
"contig#3792"	0.658966426075624	0.382835007859728	0.0472449271950862
"contig#3824"	2.6818597672844	3.36413803388761	0.00711406844053356
"contig#3827"	2.68472880053511	3.55109182964498	7.12856096426278e-05
"contig#3864"	0.652610552682714	4.04479783198673	0.0491993259015676
"contig#3897"	0.912589178408672	4.62091923900009	0.0486154879767022
"contig#3996"	1.23564105956797	3.71409578665438	0.0322104748901082
"contig#4005"	2.10706262162518	6.07221004903766	0.00266150985529955
"contig#4015"	1.15679777206791	7.12546301818076	0.0409465574400071
"contig#4032"	1.64257613462452	3.79010700953302	0.0215819814374716
"contig#4161"	0.913112277676564	5.31254465817558	0.0143882667587783
"contig#4168"	2.03208020229224	1.48784854929499	0.00072125980668971
"contig#4173"	0.600341516567297	5.58672544285225	0.041723110328164
"contig#4216"	1.82449521931766	3.10499905825286	0.0198461123344626
"contig#4225"	2.13285798904901	5.04430520867419	0.00263217966240672
"contig#4228"	1.03643092551811	4.19268833412246	0.00126526555925959
"contig#4249"	3.18559961777151	5.32865195485786	2.7246522023936e-05
"contig#4263"	0.602145540338752	4.21392148948391	0.0441798546427723
"contig#4273"	-3.8400692337252	2.74431572154049	0.0217358861568552
"contig#4323"	0.727685513013325	6.13031023442745	0.0262845012771097
"contig#4327"	2.43384775971354	6.30893684197825	3.88465721659775e-05
"contig#4331"	1.14910872339585	3.67504102433339	0.047368457417033
"contig#4342"	4.33634483084614	4.6185759173911	5.1945968650323e-07
"contig#4352"	1.00234695453284	5.408254844631	0.0483887919515021
"contig#4407"	0.729909647151516	2.87300895067039	0.029977939360653
"contig#4427"	0.720528198906163	3.60775263919266	0.0371694915799595
"contig#4468"	1.1358017097113	4.50910293792709	0.0225695273175649
"contig#4484"	2.18469720261057	5.28731631823514	0.000164192245573227
"contig#4493"	1.8606195113441	0.52151008016743	0.00317102442725396
"contig#4503"	0.706318078037426	0.142525282829104	0.0252691001415015
"contig#4558"	1.58044267684366	5.08254200797769	0.000703167782686155
"contig#4597"	1.99748739988977	6.51141419108565	0.000402679979453881
"contig#4659"	0.864157093392384	3.74622706785146	0.0302109454877537
"contig#4690"	0.595067506432097	5.18519482504929	0.0356469059569142
"contig#4692"	0.962865699082138	4.36975829147119	0.0311657525879892
"contig#4702"	-0.628856195037227	2.19025366803174	0.0255444453624289
"contig#4711"	1.87960383111701	1.68180438326618	0.000223414647077208
"contig#4717"	2.41209092022964	1.77079696426352	0.00887006825923126
"contig#4774"	1.80936334367871	2.95317136647029	0.0153458975235089
"contig#4789"	1.15183209289144	4.82362376770313	0.00143523221964376
"contig#4849"	1.46613497858554	5.68476816408824	0.0141757003949672
"contig#4881"	0.711268764343897	4.02311025032605	0.0153209766778232
"contig#4926"	1.37089239802054	5.23075399547214	0.00930990775292509
"contig#4943"	1.18714829244276	0.451812680130405	0.0054072971014519
"contig#4955"	0.872473079663226	3.47835733405223	0.0120248713335731
"contig#4962"	0.80123647667397	4.86833691286131	0.0381660242955113
"contig#4973"	-0.499924580038385	3.8366209897168	0.0469742553897499
"contig#5014"	0.968883671555458	4.62170311063749	0.00753132240600871
"contig#5037"	2.09537063318009	2.73369954820062	0.0224102592708172
"contig#5038"	1.17683603812695	1.52436901988248	0.043562920781492
"contig#5091"	-0.555870695451983	4.39690747836721	0.0354881694167859
"contig#5159"	0.937986855498171	3.29259808816676	0.0356748768615378
"contig#5198"	0.687532326030907	6.15812137281634	0.024293936051107
"contig#5216"	-0.735568546120773	2.57353169174416	0.0183259879729321
"contig#5225"	1.33227290118293	4.44210252044069	0.00593284933468449
"contig#5233"	1.89374621321057	3.9848811243257	0.0111903400447859
"contig#5236"	3.01801908626526	4.17711107522323	1.94843395096501e-06
"contig#5237"	-0.822664597955983	5.43972581385819	0.00172104527873057
"contig#5240"	1.4625858301147	4.7714028789123	0.0464455166954347
"contig#5278"	1.69567381754541	2.31251156374486	0.0486491542414818
"contig#5290"	2.95937581279827	1.48386888095231	0.00195458123914863
"contig#5350"	-0.981674282909885	1.09835217640763	0.0407212113061292
"contig#5376"	2.21647827377802	6.17003011357746	1.58734567074254e-05
"contig#5389"	1.01111281074976	2.71917238441147	0.00859414467404555
"contig#5405"	1.15290115037712	5.15636102943289	0.0128351132880389
"contig#5417"	1.40768832193955	6.67736746753373	0.033361568194811
"contig#5467"	1.83790727548298	4.0270612165434	1.38014718966764e-05
"contig#5491"	2.49832433640166	3.82503441675675	0.00230561344567159
"contig#5511"	1.00624901882608	4.50976774681528	0.0343463300312852
"contig#5516"	0.635539402971654	3.87055327507895	0.034401326895031
"contig#5536"	-0.657837216250103	0.724746493847367	0.0414647799261123
"contig#5548"	1.90680793149787	5.1500672598769	0.000717400343869382
"contig#5602"	1.11414568727486	4.08272930334905	0.0433871489262023
"contig#5682"	3.8551096881877	2.43119720657548	1.05979363303309e-05
"contig#5694"	1.07445789462623	2.55337267328273	0.0177756970594755
"contig#5734"	1.23771178725098	2.12115872520636	0.0418205431604421
"contig#5768"	0.619243325150358	5.76673390808078	0.0164413506377455
"contig#5794"	1.16358565822941	0.615175718827673	0.0253067622000511
"contig#5831"	1.55537354843494	6.65094618740389	0.00300615549755148
"contig#5832"	-1.13205475380966	2.3593047669976	0.0351782101808944
"contig#5850"	1.9501751020534	7.34014014882921	0.000851467236386294
"contig#5858"	-0.971966423898309	1.18224594746759	0.0208237474060255
"contig#5866"	1.06250577377535	1.25353011523071	0.0132328615159573
"contig#5897"	3.51578835892859	6.22102905773626	1.85880238083537e-06
"contig#5916"	2.89769591062256	1.87229653610714	0.000140894034034629
"contig#5933"	1.59914726966081	4.45718039618288	0.000843808770773747
"contig#5975"	0.931342436784922	5.74939716479126	0.0245492104167373
"contig#5977"	0.607062945234054	4.95599312492303	0.0466123559674192
"contig#6043"	-1.29840150608198	3.20967712770563	0.0449534549163653
"contig#6060"	1.578578115501	2.96801318206595	0.000869728632642239
"contig#6067"	2.26738167867718	4.66336776793452	0.00569267824525787
"contig#6114"	0.688209251863736	4.99885196518514	0.0267007626428177
"contig#6115"	-1.06732129245163	5.39490717465943	0.00206219461463184
"contig#6116"	2.6802863941321	5.35646060004553	7.98664641786785e-05
"contig#6137"	-1.17000120788622	1.72783850189847	0.00963330449007987
"contig#6150"	-1.89365307071376	4.81615919977575	0.00363258065813789
"contig#6161"	1.20899090061032	2.6305462537157	0.0028938659127321
"contig#6170"	0.864449425227642	4.56166580376653	0.0182829895130797
"contig#6222"	1.77204450630304	-0.0333610309530451	0.00250485068826004
"contig#6224"	1.58546569650129	3.67654899615866	0.0176797968486374
"contig#6261"	4.1147622862046	5.37755426952401	2.64010433129335e-05
"contig#6278"	0.673799608493584	3.25763610757615	0.0298256012234822
"contig#6287"	-1.24517933545577	2.12197166006383	0.0149239610379618
"contig#6314"	0.838516602229383	3.83035888333052	0.0406784836197604
"contig#6333"	1.29420026388015	4.23019198278947	0.0348568653837628
"contig#6357"	0.692703916436395	4.30412493954647	0.0199768619783454
"contig#6362"	0.972760783651426	1.2911320113888	0.00343666925281495
"contig#6372"	-0.687167526793615	2.6441139218515	0.0370822253536517
"contig#6385"	2.0418289740479	4.32624774369277	0.00975996770530907
"contig#6408"	2.56869985809954	5.31504446891699	2.84646582544356e-05
"contig#6429"	2.07873583697785	3.86252838044139	8.68890215630974e-05
"contig#6437"	2.49512152730619	1.38567711844907	4.32479322767818e-05
"contig#6441"	1.26714371732753	4.38156279785616	0.0225424128519671
"contig#6454"	0.818237745583248	3.32457500241548	0.0076290717243026
"contig#6457"	1.50848584872322	0.79422213461214	0.0127865794359277
"contig#6465"	0.687135395634333	5.28827541681255	0.0343439883841851
"contig#6466"	2.88123812888335	5.8459044449415	4.08969807512304e-07
"contig#6610"	2.30453572084348	4.77679240503197	0.000667486555606749
"contig#6633"	-0.610682918669782	4.4399323553028	0.0291096072532808
"contig#6740"	1.21079181576719	4.10574406725756	0.0486029769008304
"contig#6757"	1.64257307855681	5.43878795547769	0.00440289441647836
"contig#6791"	-0.614858141028283	3.69320199421484	0.0329009737769686
"contig#6842"	-1.01515287897855	3.75929672641205	0.018211450819198
"contig#6897"	0.851274482434876	2.23379166073234	0.0222105953173361
"contig#6948"	0.81576967886494	4.99616781465185	0.02191537979002
"contig#6966"	-0.774295477060809	2.15563955410371	0.0165581564331549
"contig#6992"	1.53385885234058	0.421829796152052	0.0257479954199436
"contig#7043"	2.26129605315033	5.23077403883891	0.0232865348893109
"contig#7055"	1.10052814003972	5.26593674388024	0.00746104344362834
"contig#7060"	1.21866493989375	2.78055798043735	0.00937997395818893
"contig#7075"	1.79879614488527	2.75108366480001	0.00842980509181309
"contig#7084"	-1.31085732428908	2.53296920517318	0.0379492707313039
"contig#7103"	1.54577633302711	1.83228503799672	0.00916588035273172
"contig#7199"	1.6641338497725	3.73868617635379	0.00116602967417186
"contig#7239"	2.43573522070392	2.28115761734306	0.00031448128366564
"contig#7241"	4.10492387109005	6.87494660748527	2.42729510673607e-06
"contig#7243"	1.7605359797208	6.76006409391986	6.82725192178649e-05
"contig#7251"	-0.687862285300993	4.2337904714234	0.0054444195449737
"contig#7267"	1.27314555471141	0.744011767733067	0.0234642496148098
"contig#7291"	1.65357875190519	2.29825887943995	0.00511514563886201
"contig#7296"	1.3455831740215	5.98704088879476	0.0232473483194416
"contig#7308"	-0.592637328838312	2.51306718302229	0.0454137670428912
"contig#7415"	1.37244148693617	3.60437815456988	0.00318275980884587
"contig#7440"	1.13589557657087	4.69855021255638	0.00221007953078373
"contig#7457"	-1.80244599579452	6.1814692045079	0.00397959155673883
"contig#7465"	1.69909288884587	3.59777762085229	0.00021498453324997
"contig#7491"	2.82711838504534	3.7700645304345	1.17526906681374e-05
"contig#7545"	1.21555886180362	1.79341145955013	0.034699995707163
"contig#7607"	1.58389044474159	2.58465702640153	0.034230278784218
"contig#7622"	-0.639676284650049	1.86008522246433	0.0435726227291043
"contig#7670"	0.92375557153647	4.41761053384758	0.00822080061708949
"contig#7677"	-0.658596858668148	2.87486866140794	0.0376908219336779
"contig#7690"	-1.16978189558792	0.950551903758066	0.015927156094985
"contig#7706"	-1.51687821089166	0.760718700412329	0.0284992917046411
"contig#7713"	2.37852230800943	3.17792581244947	0.00175528472107548
"contig#7738"	-0.917265872856387	3.70330035020041	0.0157488160954163
"contig#7760"	-1.46415631197138	2.70775372752303	0.0104773008529949
"contig#7789"	1.67785942751454	1.29894505931094	0.00377917903436966
"contig#7803"	0.855760256810809	5.64600894604154	0.0201932001378625
"contig#7809"	-0.707481246379974	2.74654143313992	0.0405291962485808
"contig#7818"	-0.655094244018081	3.17773936457212	0.0190883367666634
"contig#7824"	1.168168925687	3.08160867080586	0.0262450921898942
"contig#7826"	1.13423174541815	2.25192582498457	0.0158800612681947
"contig#7843"	-0.709794982867776	4.49756946186978	0.0152056848699048
"contig#7870"	-0.829386392574714	2.08173013620447	0.045737820362986
"contig#7873"	-3.18119801135738	3.68900311703764	0.00435465734167867
"contig#7875"	0.802227821314723	3.49787306711819	0.0282449887772068
"contig#7893"	0.786412743206772	3.76125311259174	0.0191149327506312
"contig#7896"	-0.666846841193463	3.01693392467522	0.0220793730217156
"contig#7909"	1.57686236848105	4.69977897553116	2.32947596142903e-05
"contig#7948"	-0.606274834749891	1.96497799554133	0.0311497436793817
"contig#7958"	0.958078403836877	4.83598186134743	0.0068411877061756
"contig#7963"	1.30434290001187	2.89506073092604	0.0350751446730391
"contig#7972"	1.88072405031718	4.32336642571351	0.0450166001856836
"contig#7984"	2.8166029278855	5.71160751912931	0.00346046244919983
"contig#8005"	0.890384119558727	1.98053313827218	0.00540744067878892
"contig#8032"	1.37917061928455	4.65883537168097	0.0301801003289892
"contig#8034"	-0.903206337055115	0.710227811683692	0.0114871339581497
"contig#8097"	2.54435558746419	2.21392142450666	0.00558295103622292
"contig#8120"	1.22262530991516	1.00950520002342	0.0173121881903774
"contig#8127"	-2.11187181208829	1.00270432281966	0.00155526862816683
"contig#8133"	1.87590788898964	2.22651049060069	0.0488590012359546
"contig#8199"	1.18462194752309	1.40370068011961	0.00437433523556798
"contig#8218"	2.33955152486262	2.34233094437457	0.0022559162333427
"contig#8294"	1.35527005095911	3.45115951471684	0.0243502814052777
"contig#8303"	1.84243760445831	8.29383441747689	0.0158029535524847
"contig#8339"	2.19842808359775	5.78453200041876	6.08242687728185e-06
"contig#8356"	0.68253733655164	2.34301496903628	0.0257186469168886
"contig#8370"	2.39168423671329	3.06307063429516	0.0445940947972757
"contig#8391"	0.803130906020174	1.50939469354232	0.0169566761964004
"contig#8392"	1.72424778413671	2.08233158456477	0.00799422391471719
"contig#8393"	0.66464550727221	4.73839164788979	0.0127273593733085
"contig#8401"	2.77345817097298	5.60458076512612	4.65865269106915e-05
"contig#8424"	1.06778140936483	3.76734789436177	0.0146754248378637
"contig#8445"	-1.48259069853841	3.69038321722976	0.0431908343631118
"contig#8466"	2.74610809525478	2.6748707461843	0.00424745964908708
"contig#8474"	-1.0095918218849	4.79296784682985	0.0254258701607467
"contig#8482"	2.82205318668485	1.85656250936205	0.00384412641230987
"contig#8499"	3.33915235910878	4.59449101758281	0.00056161218891264
"contig#8508"	2.6739796364542	4.92673207718012	0.000275306222579721
"contig#8510"	2.21577517086951	3.74230061251859	0.000267646937049266
"contig#8525"	-1.16581002992366	2.20992189159397	0.0418540748004006
"contig#8546"	-1.67357583416126	4.48633246639897	0.00658315277874382
"contig#8555"	2.71882096092837	2.8676578750421	0.00055240499927825
"contig#8557"	3.59003688937144	5.33999122895636	2.76583820857637e-05
"contig#8564"	-2.33031405149659	4.1076618824938	0.00693899433414697
"contig#8618"	1.07954754920887	3.96551496468582	0.0178545831962611
"contig#8638"	0.85647934185855	1.96216423684039	0.00491805707818326
"contig#8645"	0.716102600520314	4.28427821493614	0.0358756873625933
"contig#8659"	1.14461384152468	4.97520579160152	0.0424621352565249
"contig#8676"	1.45960798098979	2.45401783163471	0.00336369841911931
"contig#8691"	1.25277991896996	1.77398655248112	0.0333305675767634
"contig#8696"	2.72296172479142	3.60228850104575	0.00781225601153754
"contig#8702"	0.772260891657962	5.89339091861754	0.0220283537806933
"contig#8708"	-0.564163439701303	3.98935274495413	0.0466486338631336
"contig#8743"	1.92642528761234	2.02165186559143	0.00526254355349337
"contig#8758"	0.820086238701231	4.85148856278443	0.0146237554067474
"contig#8778"	1.15592839596189	0.0246496744731554	0.00769912519483841
"contig#8790"	2.26585669238431	0.799250638681014	3.52991182115568e-05
"contig#8799"	1.59349072514189	4.78687076592243	0.0406370376515458
"contig#8804"	-0.850378081273545	3.58980434927411	0.0195589535491013
"contig#8869"	1.17663567431603	5.30154888646886	0.00702496851586065
"contig#8878"	2.55308589736813	3.35154650928291	0.00616018933999131
"contig#8884"	1.94428075050452	2.33261473357456	0.0099028738035581
"contig#8888"	1.01012108492637	5.35375221142323	0.00188788781622349
"contig#8889"	3.58389017228666	4.63069282912951	4.38105842717201e-06
"contig#8896"	1.46715223738882	2.1220664686959	0.0313832776947279
"contig#8918"	1.62061405038993	1.57790132683727	0.0110897416233539
"contig#8931"	0.693425007077729	3.51360026402565	0.0259103555474235
"contig#8960"	-0.667516967351031	2.82574124678432	0.037995713904387
"contig#8971"	1.13196517668066	3.01263749918299	0.00064299684233376
"contig#9036"	2.0497653880576	3.2536819433165	0.00427667245179464
"contig#9048"	1.36860868723636	5.1542109970019	0.00106156832286347
"contig#9107"	1.46076442805371	3.06824222422808	0.00132997450891616
"contig#9115"	5.49485430309466	3.71545447759049	2.37685178909266e-06
"contig#9116"	1.73934956709198	0.830991363017362	0.00396213620345669
"contig#9154"	1.38478602095178	4.775183321097	0.0120952252654219
"contig#9157"	-1.18911875814326	4.43738095207521	0.0108642232443257
"contig#9170"	0.883575609796387	2.04257353356389	0.0363525019249847
"contig#9174"	1.99260100415967	4.39712516618851	0.00232434732174519
"contig#9193"	1.8516144446437	4.36830547592127	0.000605157458205773
"contig#9204"	1.60973580322762	1.69222632612033	0.03046920043853
"contig#9211"	2.33348312644153	3.74706867252687	0.00229066810185292
"contig#9217"	0.833126332718191	2.2812915065711	0.0194445454114447
"contig#9228"	0.637401084054333	4.76841200949109	0.0346567628248093
"contig#9231"	5.61141514163017	8.37001375315565	2.31596430924187e-07
"contig#9245"	-1.649333297528	3.05356212562837	0.0312243070174338
"contig#9256"	-0.690463064081841	3.97010184935551	0.0182488741726312
"contig#9355"	1.34378887599917	4.6273987048537	0.030263666553778
"contig#9367"	0.950679962457929	4.33717526097578	0.00156829654563891
"contig#9394"	1.74499827294798	3.00135489189113	0.00646775033421293
"contig#9417"	-0.701789605656491	3.84391614949076	0.0124635576669627
"contig#9502"	3.55208757834088	0.166447101816013	5.8043511092711e-08
"contig#9561"	3.91492393277794	6.48123889824533	4.06262033027505e-06
"contig#9563"	4.88358832986481	4.14456727700621	3.99969449381367e-08
"contig#9585"	0.960408809519479	1.48501931994105	0.0489915625898814
"contig#9677"	2.4955538290866	1.74915612872446	0.00035339682191057
"contig#9688"	1.27140295670995	5.89837118733516	0.00355943114466564
"contig#9696"	1.38459463883648	3.99616378577175	0.0188423424881314
"contig#9705"	2.25731287895116	2.99154783819838	0.00108109738619496
"contig#9716"	-0.853577394043913	2.24442318107156	0.00730838166747037
"contig#9730"	1.98270325909374	3.67206080179786	0.00302077555829979
"contig#9743"	1.18759160691651	1.13336287465051	0.00147889694389763
"contig#9744"	1.93986956940381	4.22264152100349	0.0167719553730707
"contig#9752"	-0.781543679467409	1.1724884489459	0.0470225542798541
"contig#9771"	1.72067869485627	1.76283241857725	0.00425873715903615
"contig#9775"	0.804764332469031	2.66367418233428	0.0295393025069906
"contig#9835"	-0.625723227819928	0.447352098853167	0.0323668579575692
"contig#9851"	1.99688271622254	2.48351345349264	0.00186380503563571
"contig#9858"	0.759305861253457	0.23957787115425	0.0381604920738304
"contig#9864"	1.02683650229712	5.52509382129983	0.0376274323989082
"contig#9875"	0.879235894540173	3.8675161544022	0.0187984845936782
"contig#9882"	0.501217874167485	5.73345620227121	0.0387730842599217
"contig#9894"	1.36072178129952	3.62828991119633	0.00442557330127682
"contig#9904"	0.912855904653802	5.37725017081679	0.00905748113392595
"contig#9913"	2.34281297197585	2.84235204709341	0.00597672608546969
"contig#9948"	2.52488010758159	3.86004842004723	8.59080670073077e-07
"contig#9989"	1.23279610744089	4.05314639638758	0.00092848225278343
"contig#9991"	-2.77041058514162	6.66238149315332	0.00285705150869312
"contig#10018"	1.69454108940142	0.275597366046289	0.0404550217661087
"contig#10060"	1.81623095986323	1.48576900913731	0.0470800901351997
"contig#10109"	1.80685703665907	4.54193239995239	5.78655830920791e-05
"contig#10115"	1.60063034268623	2.86119595645258	0.00140634193534434
"contig#10116"	-1.45766385624604	2.31756550366265	0.0192291663809868
