"logFC"	"logCPM"	"F"	"PValue"
"contig#24590"	0.498733976980858	1.23983429464061	3.2310692643738	0.0946933713834223
"contig#24592"	0.443731742498117	0.425016368958826	1.07562471334176	0.318071406395752
"contig#24595"	0.138397904132143	2.30399479475909	0.37730763590035	0.54928024543818
"contig#24598"	0.232142770934646	2.81687506390036	1.20349329127831	0.291845445068977
"contig#24599"	0.230644949248653	3.64938234222002	0.765157947104564	0.397087101874693
"contig#246"	0.560791263039886	2.36160555982445	0.231972854724451	0.637880739607833
"contig#2460"	1.47050879750441	2.3997717388607	4.22352948065469	0.0600230398826924
"contig#24600"	-0.0718736649540735	1.22523292054459	0.0336734697497946	0.857154331107386
"contig#24601"	0.580394156918629	0.318511481794252	2.00676066638457	0.179356764593737
"contig#24602"	0.195842590652276	-0.526130889518549	0.138199394797049	0.715923910942475
"contig#24604"	-0.876158768965639	2.01927733134783	2.90693986509892	0.111395107610014
"contig#24605"	0.474489780029072	1.15159298358357	2.70762265604511	0.122987706537187
"contig#24606"	0.706235588744713	2.0095615690587	2.67763635697528	0.125162715273635
"contig#24607"	0.426184098654143	-0.242026591981997	0.286687559584659	0.601176114387962
"contig#2461"	0.433397364694162	10.0246105648685	0.194152391531865	0.666548691722131
"contig#24611"	-0.000281970117686908	2.63708972557285	1.42475031806446e-06	0.999065115207798
"contig#24612"	-0.714685715987975	-0.0568650116221654	2.73002451156794	0.121736574029085
"contig#24618"	-0.10105310469084	1.80311354689682	0.040884299386266	0.84281670821192
"contig#24619"	-0.0750813570787947	1.14327909864526	0.0642081601687476	0.803789890805266
"contig#2462"	0.214949479857526	4.58335599347755	0.846496180326189	0.373725381390153
"contig#24620"	-1.33900314087862	0.959159379773268	7.32605038577338	0.017647536428822
"contig#24622"	-0.138454654889881	1.68057233907754	0.257033699530717	0.620361361736521
"contig#24623"	0.243061080703263	2.77369041763026	0.157208562121531	0.698018111177544
"contig#24624"	0.0499850435808555	0.216283979778615	0.0230038102567183	0.88169477885564
"contig#24625"	-1.37896670664771	1.41637206496203	1.68826140156253	0.215868011030617
"contig#24626"	-0.035851054662369	2.29658748838196	0.00519507954466708	0.943611650947148
"contig#24628"	-0.936445680467647	-0.00138655848637019	5.23116455669762	0.0389627708096607
"contig#24629"	0.0248474773044938	-0.250409260926142	0.00456277938999862	0.947137349557645
"contig#2463"	0.178500224099705	7.20278760399018	0.430926696480575	0.522589116739384
"contig#24630"	-0.238907946415113	0.415915229097853	0.293943392606344	0.596633922289118
"contig#24632"	0.549683475657589	0.254327643023557	1.56311931434193	0.232646934795519
"contig#24633"	-0.703463383479388	-0.0895374963631887	2.56222566438181	0.132780448538331
"contig#24635"	0.179087358503679	1.04002778706653	0.179750568766408	0.678353875898163
"contig#24637"	-0.439978589855	2.84789850972469	0.672033768472967	0.426768133944544
"contig#24638"	0.188376321763096	-0.118150127902864	0.0910736037475406	0.767476443610777
"contig#2464"	0.158666927544093	3.12532321532876	0.775798037426908	0.393870432927701
"contig#24640"	-0.334622305531648	1.5901763670166	0.271690790017404	0.610756023054676
"contig#24642"	0.703950616855528	-0.336225793729876	0.868808953200021	0.367871575079082
"contig#24643"	0.630801307167369	0.639264322013179	3.35045320648488	0.0893910351773778
"contig#24644"	0.639723755299671	-0.239426753834624	2.14682258817179	0.165955740576116
"contig#24646"	0.254701071587133	1.99490454068023	0.460715030182012	0.508908946647056
"contig#24647"	0.818253129384345	2.71912884376361	2.40050262762016	0.14472018352628
"contig#24648"	0.279514459570681	1.27044227557632	0.381474211637157	0.547228972868581
"contig#24649"	0.0703878042007381	2.2653238950483	0.0967404502083129	0.76053689288755
"contig#2465"	0.68278255191761	3.5841841535358	0.953777645109978	0.346162241291827
"contig#24650"	-0.0361773760485333	0.216938518465192	0.00980734982944731	0.922571153200682
"contig#24651"	0.291376296655594	1.27585959327737	0.809963743675724	0.383935226733702
"contig#24652"	-0.0942887505200027	-0.443519817323208	0.0385147039085682	0.847375448180574
"contig#24656"	0.00638831746638337	1.38684779839487	0.000192897166235296	0.989124599618566
"contig#24657"	-0.294660240866607	2.07679899880306	1.06795044659323	0.319603123161335
"contig#24658"	0.0529987309218205	0.779943792510776	0.0200980792879716	0.889361488645184
"contig#24659"	-5.57010532708754	4.27083338827691	26.9086197130152	0.000161642180833857
"contig#2466"	0.217527341494516	3.86586839915888	1.24028219672012	0.28489105992318
"contig#24660"	-0.154102132851446	3.58006373896147	0.107240728012767	0.748397053777067
"contig#24661"	-0.0722464224624296	1.45939601031002	0.0726495739826121	0.791601396777933
"contig#24662"	0.656420738728088	0.222678769300017	2.07488162253024	0.172815001636683
"contig#24663"	-0.000407417299545104	1.03468756859646	3.14340992087124e-07	0.999560966331806
"contig#24664"	-0.471178663725024	0.599145675600676	0.381332369902687	0.547302439845211
"contig#24666"	0.0217610595075763	1.48948138532982	0.00317182197257189	0.955922113847989
"contig#24667"	0.534371933611306	0.309504268202928	0.664059657002381	0.429458923393596
"contig#2467"	0.30000271115232	6.113110497036	1.23938674062967	0.285158424551562
"contig#24670"	-0.353050673361815	1.42767843787645	0.790946047149358	0.389560812969272
"contig#24671"	0.266272355065931	0.299117303244955	0.201724418537177	0.660552588927326
"contig#24672"	-0.4282208567058	3.25351785753996	1.49300368261458	0.242932769985893
"contig#24673"	-0.796293063946316	0.0678099392731107	1.9885689916912	0.181410871900057
"contig#24674"	0.710016261949277	4.15807611011203	1.07515468748865	0.318240262939803
"contig#24675"	0.442251022382257	2.76922729465369	1.35052036296119	0.265585259948714
"contig#24676"	-0.0304898939829917	-0.37089503927375	0.00355265509171333	0.953355815632034
"contig#24677"	0.441982983143519	0.942880205323997	0.405097760754909	0.535252162311858
"contig#24678"	-0.421140981932412	0.235212603258998	0.640261404907625	0.437653531217593
"contig#24679"	-1.32848581924726	1.91659262514598	14.5835152454654	0.00201632291918545
"contig#2468"	0.573543478178856	5.18642804557512	1.61567358165712	0.225443545629999
"contig#24680"	-0.608789895179339	0.238265572143105	1.724170658014	0.211326684902435
"contig#24682"	-0.412296075794642	1.8821628591857	2.21748973594518	0.159486711852025
"contig#24683"	-1.55202998633102	0.553925992118095	7.92400487370539	0.0143206164693472
"contig#24685"	-0.686525520510697	-0.665394601599928	2.65604252382041	0.126368395021657
"contig#24687"	-0.534513767368356	1.27427927388232	0.964370775052918	0.343587891647544
"contig#24688"	-4.31419833097446	3.61494301151606	26.1803088241305	0.000183252724967209
"contig#24689"	0.262091252172218	0.516777361979853	0.142476823569276	0.711776414492755
"contig#2469"	-0.11696997593654	4.71651292590579	0.190892223289707	0.669163996580025
"contig#24693"	-2.72327699877515	0.633672740146004	10.6607687157273	0.00597377523720912
"contig#24694"	-0.000267712069253102	-0.373825622083373	7.79348441169982e-07	0.999308705477285
"contig#24696"	0.186676349037507	3.57927016511518	0.256066076905119	0.621105909712377
"contig#24698"	-0.285425198674649	0.839589013139725	0.687107640173488	0.421592900732338
"contig#24699"	0.690009231804654	0.473193194193656	2.65461281530858	0.12652850640391
"contig#247"	0.359547024402036	8.98213384962513	1.26193447425622	0.280904013502146
"contig#2470"	0.661064420795973	0.0668138539223944	3.39593520246715	0.0874658128559376
"contig#24700"	-0.0918409157439446	0.934535984573745	0.0496431825423861	0.827056513831555
"contig#24701"	-0.140413151094603	1.00404675128309	0.0738541181920918	0.789971899976783
"contig#24703"	0.268089836300358	1.73403584634325	0.397982959620823	0.538806162887854
"contig#24704"	-0.0113906176074454	-0.223509010390273	0.000951895529955271	0.975839302909512
"contig#24705"	0.214721265463925	0.750433497211904	0.495242929008004	0.49358149228898
"contig#24706"	-0.119851813452185	0.758442688666242	0.0477901209042753	0.830267798297345
"contig#24708"	0.302503860949206	-0.171960704307437	1.01473930897055	0.331519929777239
"contig#24709"	0.795258308785649	13.2088713104914	0.539404523839372	0.475409776993072
"contig#2471"	-1.85906763781016	1.24879628919105	2.18641922135052	0.162485933316142
"contig#24710"	0.322039329327641	-0.0607424401752405	0.265310719039735	0.614935017871464
"contig#24711"	0.0332523306249533	0.812292109495814	0.00396916681543003	0.950700982089113
"contig#24712"	-0.281125315642392	1.3348866681192	1.05138602925435	0.323246577987242
"contig#24714"	0.469600821165519	-0.157071548729453	2.0899072911157	0.171133023798129
"contig#24719"	0.621320950190223	0.51023603035991	2.10794341014666	0.169568736482923
"contig#24720"	-0.321776745024037	2.64227824646537	0.62453449271218	0.44320865967795
"contig#24721"	-0.614189626776447	1.78848555792947	1.50223921588652	0.241554905272608
"contig#24723"	0.132088706150358	0.83617707623149	0.118124292594957	0.736392308020539
"contig#24724"	0.195656392407643	1.82207893566056	0.0560153846761316	0.8165089007908
"contig#24725"	0.00805298359547525	1.89409007569636	0.000160591201083672	0.990076937705665
"contig#24729"	0.0667667874190103	0.212237171227876	0.0309962356830189	0.862867563963735
"contig#2473"	0.085154654338881	5.08265907746196	0.0541514588885379	0.819527942300577
"contig#24730"	-0.0854931640592584	1.36557537766924	0.0826491265252952	0.778113379489204
"contig#24731"	0.115931526124931	1.17860486486535	0.153566317947913	0.701278647366335
"contig#24732"	-0.0724511474428616	0.0959873452745242	0.0105029925397921	0.919899103489547
"contig#24733"	0.112352450915952	1.10139101883877	0.0600114927632554	0.810211030070821
"contig#24735"	0.186068235107082	0.848747799016332	0.248702849158541	0.626034161614954
"contig#24736"	0.387687721009494	1.04928478028997	0.722764202012207	0.41025888808375
"contig#24737"	0.172264475871174	1.14427850097187	0.177881394424433	0.679911001492108
"contig#24738"	0.270222243516044	1.54262638992116	1.20741038679355	0.291093934239967
"contig#24739"	0.623358315907982	1.06744636935348	2.02457999474956	0.177766236816142
"contig#2474"	-0.195980804748847	4.19818291766621	0.0492347634013978	0.827765672893304
"contig#24740"	-0.271200869556048	0.555583597199863	0.198741826971834	0.662897900148269
"contig#24741"	-0.594129432993821	0.943499297503983	0.862818628867848	0.369477337276303
"contig#24745"	0.140856194025752	-0.239674637131314	0.133577067117673	0.720425642782754
"contig#24746"	0.321344107287899	0.985639828673914	1.09501977706358	0.313772886021751
"contig#24748"	0.320315913528721	-0.416538149424603	0.287002805126843	0.600978262634798
"contig#24749"	0.890667534621184	1.44142864380619	4.77842864499054	0.0472341876428084
"contig#2475"	0.172857539881835	6.29370522931704	0.799292153162519	0.386997152269408
"contig#24750"	-0.854079493947891	-0.0386825779932631	3.39090599980637	0.0879286829471735
"contig#24751"	0.690669326397688	-0.0615988136148471	2.59889785493763	0.130280472136654
"contig#24752"	0.0834145564793908	1.23702999159629	0.0474880026124563	0.830775525934153
"contig#24753"	0.473062888001333	-0.14893487710834	1.32547578193146	0.269709826341779
"contig#24754"	-0.255369233190546	0.127986763119068	0.161481069328039	0.694169410345735
"contig#24756"	0.304556301639348	0.699529446656982	0.176178072589288	0.681369023281018
"contig#24759"	0.350720450399092	1.82689144303415	0.927652177178297	0.352565546613559
"contig#2476"	-0.59542474479074	6.02337687870175	1.51217159566577	0.240084617526516
"contig#24762"	0.202535445973664	2.1096972183415	0.628246675598459	0.441733403313863
"contig#24763"	-0.166906061634918	2.13304430422354	0.319283426056076	0.58132595964539
"contig#24764"	-0.0113211266819998	0.483237501759727	0.000677927589874897	0.979612458283454
"contig#24765"	-0.0714878705675336	1.00763840514908	0.033505382394414	0.857500614401066
"contig#24766"	-0.297569544815765	0.898850101216452	0.310350439112193	0.586703864824357
"contig#24767"	0.237257182841657	1.14851306350276	0.315112891697762	0.58387993911339
"contig#2477"	0.0561072130823032	2.7270486398931	0.0173044554187259	0.8973091052427
"contig#24770"	-0.348431816076036	1.00531629937949	1.01363363834217	0.331774222039438
"contig#24771"	0.0740612878681515	4.55255897975119	0.123523467091696	0.730679590706409
"contig#24772"	0.175231282629253	2.10073217029507	0.174661919006813	0.682659612417834
"contig#24774"	-0.989117529404442	2.40169415793607	3.78737095163433	0.0730468254947154
"contig#24775"	-0.519732071644974	0.94858597432556	3.97578923933734	0.0668041296438946
"contig#24777"	0.524282777927067	1.34992695122061	3.06784265172345	0.102573745284658
"contig#2478"	0.0985840083031768	3.34734680229075	0.145864309730269	0.708475442357754
"contig#24780"	-0.345423217331364	0.481418099490374	0.428486901586298	0.523874009434221
"contig#24781"	0.428178503832532	3.85798906447413	1.47570550768978	0.245541721903139
"contig#24783"	-0.500547064675489	0.568211729917468	0.528963686017733	0.479630590516671
"contig#24784"	0.51404265674503	0.236957207945619	1.12132384052835	0.308457477235999
"contig#24786"	0.150339864723628	-0.439051850209805	0.150494452797996	0.704123352674809
"contig#24788"	0.168555685327368	2.64522641536467	0.330115777628246	0.575062704168304
"contig#2479"	0.419908518603179	5.886669525392	0.640202211708281	0.437674227401099
"contig#24790"	0.597667191384678	1.71681335946929	4.8226369813551	0.0461465865495288
"contig#24793"	-0.362948291733117	1.31470709891623	0.891921867135748	0.361680621451814
"contig#24794"	0.130073464622463	-0.16590264296558	0.172495260670307	0.71890243604013
"contig#24797"	0.219875336175185	1.31736418179435	0.279621140145472	0.605648677624039
"contig#24798"	0.131676864527319	1.45002800063269	0.138932132346389	0.715154758952091
"contig#24799"	-0.278759246431034	2.19317679461759	0.750821537852341	0.401412440526629
"contig#248"	-0.122173456639082	4.23405299214992	0.297315954683125	0.594482267613743
"contig#2480"	-0.075677346118045	1.38865523184357	0.0132181297698651	0.910183723973321
"contig#24800"	0.260692626433884	2.1439553792489	1.31008133477042	0.272307194163927
"contig#24802"	0.370015607363909	4.04962323818069	0.205107438341824	0.657917740370945
"contig#24804"	0.146205263685842	2.52719893968146	0.251233732954374	0.624297166075675
"contig#24805"	-0.426004438353539	1.4342466118475	1.00760368579744	0.333363382383296
"contig#24806"	-0.118181657005325	2.36249372294937	0.19630357558024	0.664752029701107
"contig#24807"	-0.32352686356244	2.35655970623372	1.82589071242208	0.19886850020542
"contig#24808"	-0.197849421251147	1.1456698617752	0.238170894995965	0.633447785936853
"contig#24809"	0.102450793301494	3.38221415418519	0.0971015716159497	0.760159251877598
"contig#2481"	-0.658239422395324	2.66996592738927	1.74670209069628	0.208540401459167
"contig#24811"	-0.581944729482888	1.37490744815198	3.95820797198514	0.0673381987473911
"contig#24813"	-0.280733379555884	1.66835986190977	0.5705925050077	0.463114635211675
"contig#24814"	0.0142626163308013	-0.0689066221326558	0.00122608849685883	0.972582863760472
"contig#24815"	1.55621939342993	0.871729419595692	4.95936390984754	0.0437829391945934
"contig#24816"	0.0555060865716027	1.87658384772142	0.046313076246398	0.832831220309834
"contig#24817"	0.0124517801766661	2.70457743279674	0.00281002518199165	0.958502159680252
"contig#24818"	-0.289155257168178	-0.027380054423505	0.111491987970904	0.743649846098712
"contig#24819"	0.792839998858481	0.48546185997878	0.752870082586014	0.400929739809004
"contig#2482"	0.57701410029436	1.91835002959823	0.5902519000514	0.455726131171613
"contig#24820"	-0.52752607911117	1.22277132900214	2.00452181096937	0.179611234765481
"contig#24821"	-0.107223939045205	1.36776441765999	0.0465902667877664	0.832376339075608
"contig#24824"	0.221635806960449	2.1302603484322	0.791272706886856	0.389322579152076
"contig#24825"	0.0896570684861741	3.82474768828995	0.186630214739109	0.672569769434063
"contig#24826"	-0.0305239054752167	1.08718828875928	0.00233057606958446	0.962212542984115
"contig#24827"	0.123071424097727	2.22497553226188	0.1040212147888	0.752062387008328
"contig#24829"	-0.148932843841212	1.37740166240711	0.0626660834327872	0.806149989328495
"contig#2483"	0.508132541342738	2.32946630314255	0.293330895396547	0.59703630025145
"contig#24832"	-0.264384075589394	3.29365961012562	0.410657934818244	0.53250550497212
"contig#24833"	-0.122910351469886	2.18203514272632	0.0666896654844862	0.800165941974735
"contig#24834"	0.204097178778835	2.17362147238904	0.406005068280911	0.534695557635601
"contig#24835"	-0.272527488747385	0.770465681380514	0.525207429912601	0.481025990120805
"contig#24837"	-1.34592672505586	1.59697121930233	8.50522831077835	0.0117675063634225
"contig#2484"	0.126023190317548	2.78726241046038	0.0392573338512356	0.845931393909477
"contig#24840"	0.417861263218599	3.55866161266741	3.18169588184134	0.0969970704799047
"contig#24841"	-0.133571473531917	1.7079846580455	0.06565078827756	0.801692083114506
"contig#24842"	0.272543048469353	-0.865874755666243	0.313834924579403	0.584624297966301
"contig#24843"	-0.46144303549251	0.183996571535558	0.648627471136811	0.43474428071848
"contig#24845"	0.404010544424963	1.62493361414213	0.774053656329915	0.39456057187293
"contig#24847"	-0.451807441909902	1.41203238708025	0.501315707449446	0.491126255933144
"contig#24848"	0.35646762422098	3.09673232948876	1.92982834963751	0.187311118619657
"contig#24849"	-0.149010545580491	2.92030963425475	0.14073046026888	0.713460966438438
"contig#2485"	-0.00332448459814869	2.39497574568993	9.44364986605895e-05	0.992390067579877
"contig#24851"	0.293500569687963	2.2946862458801	1.14925600733703	0.302532760055122
"contig#24855"	-0.271958880865925	1.1779437331394	0.710097057435113	0.414121164930934
"contig#24856"	0.330245853051653	-0.344166928811434	0.455456617428011	0.511298840096083
"contig#2486"	-1.26449711489768	5.23476430472049	3.45425072062042	0.0853212716884887
"contig#24860"	0.21257184768298	0.401356788921563	0.283567338085084	0.603058990912357
"contig#24861"	0.242245794730222	0.442274143484064	0.376223256557476	0.549852110632036
"contig#24862"	0.0161857081329351	1.05055148299039	0.00155031895280357	0.969175566207975
"contig#24863"	-0.249369012144425	0.996011938887698	0.122175038655794	0.732151193801971
"contig#24864"	-0.0568525521477675	2.64297028701089	0.0590483274827596	0.811666897084113
"contig#24865"	0.0414792093497966	2.3037914605244	0.0110277229143144	0.917930266848047
"contig#24868"	0.150238066028702	0.933735068526421	0.303803217939871	0.590532025903088
"contig#24869"	0.0238566271212919	1.50625412347856	0.00711128229463195	0.934035508836908
"contig#2487"	0.128460425771036	4.65641363213287	0.160663562237299	0.694901176527874
"contig#24871"	-0.499341402297226	1.26581488157508	1.85803875801756	0.19525001669787
"contig#24872"	-0.0795256558742325	2.47272461904261	0.0917169141213043	0.766631060879866
"contig#24873"	-0.383439814401096	1.97197309857777	1.18527804961411	0.295496794410796
"contig#24874"	0.906048050798069	2.81097863634138	0.925644728192856	0.353136966083092
"contig#24875"	-0.732797515562185	-0.451624328946914	1.94844494939155	0.185584558974585
"contig#24876"	0.279893250668404	0.527472524803904	1.30105566139497	0.273891226607226
"contig#24877"	-0.39294648010916	1.16765231672421	0.624281480806523	0.443298966477914
"contig#24878"	-0.398169055859209	2.07659254534212	0.700503101633732	0.417376988729171
"contig#2488"	-0.00501646302484079	3.99423355306041	0.000855013044801027	0.977101411167392
"contig#24881"	-0.646289595412513	3.06076495060406	2.91492085824577	0.110950272711065
"contig#24882"	0.285023402358734	0.674751558721468	0.47958885954337	0.500446889126478
"contig#24883"	0.429877667199514	0.126164975556065	0.431515379643075	0.522433682348526
"contig#24884"	0.519725803730588	0.752559535338848	0.82391935060385	0.380164237222711
"contig#24889"	-0.663157050562805	1.17911951069199	1.77224400924136	0.205439097390061
"contig#2489"	0.272571297820455	6.76732571674761	1.4035472290827	0.25660859691783
"contig#24891"	-1.6361659408307	0.183250613921352	10.363279639994	0.00653168271416392
"contig#24893"	0.504041590847598	0.93686725293956	1.02583356990476	0.329182859044471
"contig#24896"	-0.0169665651460119	0.825552533742482	0.000517901580954084	0.982181109447153
"contig#24897"	0.179372992997359	1.29971306221162	0.312924403258265	0.585071005270626
"contig#24898"	0.1793825062689	-0.470077892021287	0.124485970520375	0.729739258473433
"contig#24899"	0.0983459868214073	0.344198195270936	0.120772533636705	0.887510054369627
"contig#249"	0.0118868664942281	5.61280894250899	0.000961137930602482	0.975727449449287
"contig#2490"	-0.356459329593336	5.99384369773067	4.35253620451773	0.0564863053515182
"contig#24900"	0.118145409362887	0.550317855176469	0.135950159036581	0.718069984286473
"contig#24905"	0.688170769332451	1.65197376738078	4.87283854598595	0.0451807550064842
"contig#24906"	0.926829811495025	11.0180610394982	0.781061212624698	0.392487804620526
"contig#24907"	0.0228313653508903	0.217409507306236	0.00445755605465537	0.94774946040011
"contig#24909"	-0.0331457208146797	1.53112395800742	0.00367523359033498	0.952558990514218
"contig#2491"	-1.18656376443607	0.0595928032434788	2.26252414136415	0.155872975875085
"contig#24910"	0.593442757458008	2.53205410593527	0.628723242468704	0.441717930718909
"contig#24911"	0.0418450231660517	-0.604513109355046	0.0113675257236952	0.916662808567751
"contig#24912"	-0.340400638372376	1.24851385635002	1.1857075959974	0.295291612534187
"contig#24918"	0.505545503272461	2.1185558303929	1.60052344845751	0.227511827088705
"contig#2492"	0.23512842153495	7.13143733663741	1.04721482545344	0.324173343723201
"contig#24920"	-0.0609025428152408	1.0253353175959	0.0370647914590442	0.850204889704089
"contig#24922"	0.0451059491579434	1.87070263973312	0.00983528493005355	0.922477783717767
"contig#24923"	0.240997566084917	0.550628676242001	0.0820714098553962	0.77891674209957
"contig#24924"	-0.12742248453167	2.74867291339109	0.21155693472102	0.652884550539288
"contig#24926"	0.376027508517968	0.636943781005116	0.266895943613652	0.613890719439089
"contig#24927"	-0.00774070280335159	1.27018589087636	0.00019462615119377	0.989075972281598
"contig#24928"	0.565245753172818	-0.60053497779094	1.21913655098269	0.289075629687417
"contig#24929"	-0.238732554973887	2.0565220288116	0.361023064403607	0.558024037919768
"contig#2493"	0.160609221395672	0.690553404425385	0.131557255069983	0.722509621933971
"contig#24931"	-0.618703004628469	0.157751466195355	1.36992167627977	0.262338528443232
"contig#24932"	0.236879220157946	0.243662199549824	0.489782489037779	0.495931365845875
"contig#24934"	0.223095681573586	0.418096875540253	0.0521623611068859	0.822811001316106
"contig#24936"	-0.0777768539037676	-0.427033910915899	0.0412290417585709	0.908725629062569
"contig#24937"	0.205005919380578	1.50359862208324	0.0992946118703225	0.757559513549628
"contig#24938"	0.268636754739756	0.664724088464591	0.403318985007277	0.536102366936987
"contig#2494"	0.452404263408396	3.29725615219437	0.667969464269697	0.428136216244306
"contig#24941"	0.763014100549301	1.62896033277657	3.77139457028613	0.0735803546103699
"contig#24943"	0.500004071962612	-0.453493836655246	2.10413089069888	0.169782701093563
"contig#24944"	-0.555172224486338	1.2660123799526	1.59289899946265	0.228562131195474
"contig#24946"	-0.128649043740353	0.62068512908824	0.034985327629106	0.854445096133364
"contig#24949"	0.137385023495722	1.33569370438787	0.254217711126536	0.622265154407237
"contig#2495"	0.184974966074684	3.77159548359311	0.458721805190659	0.509758735649449
"contig#24950"	-0.291725500617199	2.17919959302876	1.5899667730745	0.228729226072517
"contig#24951"	-0.0375657124163854	0.550039330414693	0.00904583705132296	0.925631313874763
"contig#24952"	0.0724736266607508	0.750962279301321	0.0300019138062545	0.865080674301687
"contig#24953"	-0.747506828947459	2.63815641350776	1.23605376985424	0.28589552956295
"contig#24954"	0.318460473251097	1.23889996053949	1.60143193146846	0.227148019575433
"contig#24955"	0.180135187615547	-0.411048405089585	0.199844481869355	0.661948551218272
"contig#24956"	0.393569265838164	1.7147136952405	1.57910465566401	0.230240616029272
"contig#24957"	0.708377738832087	1.20330690929741	2.59180492932377	0.130849630610705
"contig#24959"	-0.547656479867898	2.10019149242641	1.97553577111707	0.18275334711634
"contig#2496"	0.13418558105323	7.02991081310884	0.137621589463189	0.716489786710051
"contig#24960"	0.0725835639226239	0.458930078083308	0.014963469006912	0.90446759138722
"contig#24961"	0.176683892639301	1.61415351528822	0.130148038365517	0.72393498434331
"contig#24962"	-0.0784710204706411	-0.0281983916745902	0.010198910444469	0.921062866071438
"contig#24963"	0.0886661384872841	1.79756397434727	0.105784887892556	0.749990603443169
"contig#24965"	-0.0162494216667028	-0.843484988330449	0.00188453107763398	0.966010562993074
"contig#24966"	-0.18782516974089	-0.568854530424221	0.121701286118991	0.732648830708994
"contig#24968"	-2.37149441886213	0.554806365958329	17.8932874381951	0.000933135616927546
"contig#24969"	0.435139774313354	-0.643876012916153	0.508519296936042	0.488085251004986
"contig#2497"	0.51579811465646	7.48379962170389	0.270474638690472	0.611547714562162
"contig#24970"	-0.248450540222084	-0.346967922076748	0.216647934871635	0.649123858367341
"contig#24972"	-1.94223963743232	1.89576170175865	9.79343068710201	0.00777830323550686
"contig#24973"	-0.0834692890916958	-0.222478541230947	0.0144532718891126	0.906101801251853
"contig#24974"	-0.325704758823944	-0.519608701552231	0.442731250197358	0.517162552953996
"contig#24975"	-0.371578984997044	1.47110810327637	0.24559464471864	0.628269000816328
"contig#24977"	0.421890870136008	1.80932358859548	1.35132307179674	0.265353046133749
"contig#2498"	-0.0166065019135191	3.98348314214948	0.00780924979545086	0.930882707041948
"contig#24980"	0.760132222152651	0.0604425877574817	3.37304760501579	0.0884917321699544
"contig#24981"	-0.645168053305943	1.164778524866	2.44828222642633	0.141043437407014
"contig#24983"	0.519983464052905	1.38601902235192	0.61334915762861	0.447229936407794
"contig#24984"	0.418736551627833	-0.211592823770539	0.790622014119057	0.389686554682634
"contig#24985"	0.491413493830351	2.83742779884405	4.13841554742714	0.062096230417604
"contig#24987"	0.226542365774013	1.6863184637293	0.161988653452881	0.693716153463253
"contig#24988"	0.289709794038061	-0.0707453525303848	0.33228298304451	0.573929198648806
"contig#2499"	0.182100850192961	2.70948779479759	0.258006591668619	0.619798971859702
"contig#24990"	-0.322806824768346	2.19803949583589	0.613340056008097	0.447233232870968
"contig#24991"	0.295908984109971	2.01058229682294	1.26317183709866	0.28067847752876
"contig#24992"	-0.0549814074425299	1.9986568791839	0.0154383197581225	0.9029718493456
"contig#24993"	-0.282094407810608	3.42615860459667	0.158156824911248	0.697158682077484
"contig#24994"	-0.456398055343975	0.774658235035702	0.894359321047538	0.361137564083544
"contig#24998"	-0.439091167988291	0.421783056025003	1.56369191067918	0.23240779624546
"contig#24999"	0.0776693541367736	2.60851743199876	0.0596398308532573	0.810768356235149
"contig#25"	0.264308179192299	2.72824051818402	1.4710842217179	0.246012756462746
"contig#250"	0.115579129398917	5.58329503884627	0.187393294114681	0.67199567006186
"contig#2500"	0.250758673266323	7.386155865409	1.03335434429938	0.327280170507625
"contig#25002"	-0.00692239091370434	2.59948628383765	0.000912099358564562	0.976349573022791
"contig#25008"	-0.510277087406703	0.774704168081445	1.52795359713462	0.237671363675542
"contig#25009"	0.0982409778515622	0.109214778033704	0.0779569055105342	0.784325562733898
"contig#2501"	0.213230918532526	0.79235891428613	0.246258051924274	0.627804660402181
"contig#25010"	-0.447288003497504	1.62293320051938	2.23270162970147	0.158165440121143
"contig#25012"	0.53862577354463	0.760907135896118	3.50766017106846	0.0829448201100029
"contig#25013"	0.187135522619078	-0.551776945015438	0.228981776260794	0.639951974925452
"contig#25014"	-0.0197342725726317	1.46335639686778	0.00469713737399885	0.946365974817753
"contig#25015"	0.0744617726053781	1.63443098945643	0.0571179250539835	0.8147076261277
"contig#25016"	-0.18883656262042	0.76304619570856	0.0996793704469798	0.757106684799889
"contig#25017"	-1.62532637409674	0.198554293205222	5.64592921417151	0.0331309288059567
"contig#25018"	0.0219938001580091	1.33535888574105	0.001500654797591	0.969673591330566
"contig#2502"	-0.0782952242735728	4.83468562587317	0.0295894668472721	0.866010804474162
"contig#25020"	0.0316400134000663	1.09523664201204	0.00642345607466058	0.937307722105573
"contig#25021"	0.39554492290653	0.512035735195911	0.478370968423359	0.501038318750195
"contig#25023"	0.0834589368483276	1.65414144834646	0.0340473667602288	0.856385546680009
"contig#25024"	0.0751052845434079	1.4844190330791	0.0602081526481119	0.809865322426315
"contig#25025"	-0.720489368629845	-0.0326893304093827	2.28321877107989	0.154133408510898
"contig#25026"	0.0821837855049595	1.76076748197111	0.0547487759514082	0.818529569679924
"contig#25029"	-0.0942264389138284	0.631009947325744	0.0308054354999262	0.86331501781005
"contig#2503"	0.187383703593833	4.7132735858114	1.35397965520568	0.264777311297383
"contig#25030"	-0.733914246000332	3.01609441539974	3.04337766652633	0.104080205681625
"contig#25031"	-2.01515859391075	1.77347009495297	7.52661807154259	0.0164399558879561
