"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"contig#24696"	3.43900296313224	3.53842282372611	11.4015755670509	2.25763123341347e-08	8.51245555321735e-08	9.59432901093682
"contig#24806"	2.28457142098077	2.32359417196897	11.3375372455375	2.42186277680097e-08	9.09113002749912e-08	9.59319514603794
"contig#16519"	2.64440000746166	2.68313277366594	11.3534416492504	2.37991972269555e-08	8.93935810495855e-08	9.59206618668875
"contig#1679"	2.29931966457312	2.22519654474874	11.3417983916794	2.41054858175785e-08	9.05095656392918e-08	9.58982145924361
"contig#5506"	3.92819244983547	3.56951867738202	11.4040471213722	2.25153559694755e-08	8.49055422865238e-08	9.58501491849301
"contig#20483"	2.2404189877738	2.37748236324254	11.3305626525592	2.44050403367092e-08	9.15529519277667e-08	9.58341023396173
"contig#8890"	4.00546074937032	4.26137903351267	11.400561311281	2.26013779813274e-08	8.52082033366141e-08	9.58203244334773
"contig#16481"	2.08478272330781	2.02105116913452	11.3246119046802	2.45652973516126e-08	9.20828914543573e-08	9.58130508889925
"contig#8255"	2.48183774614969	2.40975923410957	11.3329895160609	2.43400037441709e-08	9.13321429507228e-08	9.57759173879847
"contig#19093"	2.83331526633869	2.75888874635282	11.3589798227773	2.36549677693549e-08	8.88631178389993e-08	9.57643748204889
"contig#5944"	4.39227000990949	4.04647808850998	11.4171842522935	2.21942837678632e-08	8.37909288637122e-08	9.57582922846363
"contig#5411"	2.36474526710738	2.3597687613945	11.3307756197393	2.43993257032466e-08	9.15431253328963e-08	9.57464149179773
"contig#13201"	3.35050386186198	3.40802675182775	11.3693970112029	2.33861934398125e-08	8.79203190471501e-08	9.56979016896328
"contig#26773"	2.25676213323703	2.11702423805699	11.3159064525202	2.48017639273537e-08	9.28762939877705e-08	9.56724383137923
"contig#4102"	4.78072277330735	4.64861476903482	11.4181482336026	2.21709169942415e-08	8.3724085932289e-08	9.565412443408
"contig#404"	2.56743008945625	2.47540300763053	11.3262661542421	2.45206352179271e-08	9.19399476680289e-08	9.56429843810711
"contig#2403"	4.02056034939265	3.94161304612682	11.3928226775301	2.27936048699911e-08	8.58344356550618e-08	9.56154578355037
"contig#11637"	4.67287691421249	4.6647746763673	11.41604074011	2.22220363900719e-08	8.3874291510052e-08	9.56035286840873
"contig#14408"	2.73310003488255	2.15018873609519	11.3294881467516	2.44338947448901e-08	9.16495714616196e-08	9.55815131760131
"contig#16779"	2.20163556333422	2.02345628240703	11.3095784726417	2.49751732807306e-08	9.34546716790091e-08	9.55751649327139
"contig#7628"	3.77822902380649	3.71206994409038	11.3692822946685	2.33891354565518e-08	8.79203190471501e-08	9.55324579121968
"contig#16202"	2.57680794779216	2.45782277104802	11.3122147634473	2.4902772927606e-08	9.32073414460738e-08	9.55238500635178
"contig#13251"	2.60896015538551	2.25639014767246	11.3190271240725	2.47167192190627e-08	9.25812674294577e-08	9.55217160131059
"contig#8690"	2.29798144881166	2.28839772087809	11.3034117154374	2.51454083256537e-08	9.40440815173916e-08	9.54980900191731
"contig#18470"	2.37644536120609	2.51564138299798	11.3059740185719	2.50745255383928e-08	9.38027026718322e-08	9.5486932943317
"contig#33407"	2.36289581903641	2.00094761636006	11.2998082512277	2.52454550696555e-08	9.43737838798063e-08	9.5462646241625
"contig#8494"	2.85905225420573	2.59046024631715	11.3234195183989	2.45975436719222e-08	9.21815701521503e-08	9.54579114314872
"contig#3"	2.17672712127381	2.16421624634179	11.2966214006393	2.53342884797851e-08	9.46547392721227e-08	9.54323827154261
"contig#13007"	2.23108461127722	1.81142226292087	11.292520595641	2.54490888283297e-08	9.5071649764643e-08	9.54318165894541
"contig#24595"	2.32701130125516	2.27291773699175	11.2923494006697	2.54538934011033e-08	9.50775891931083e-08	9.54198214757447
"contig#1222"	3.18708754634046	3.00857001625232	11.3284994050745	2.44604781977352e-08	9.17376494009911e-08	9.53957126161561
"contig#7386"	2.40873264997095	2.30201098579844	11.3051622909702	2.50969578533972e-08	9.38747471192709e-08	9.5377509566368
"contig#22781"	1.87068720873089	1.80152608764227	11.270888923119	2.60639047349975e-08	9.71720719075113e-08	9.53657045571022
"contig#21966"	2.43229962917268	2.66693046955389	11.2997769001426	2.52463273619498e-08	9.43737838798063e-08	9.535637670317
"contig#4597"	4.77609301897658	5.5859183776027	11.3918017259473	2.28190950386484e-08	8.59194850239422e-08	9.5339276255448
"contig#6026"	2.46303327524885	2.42399438857576	11.2908438374747	2.54961885678653e-08	9.5223547554386e-08	9.53031487208481
"contig#28588"	2.93464349522079	2.76992287453507	11.3202059535559	2.46846746220924e-08	9.2484663874209e-08	9.52984477833215
"contig#22076"	2.12604456676863	2.11852092636644	11.2726608844294	2.601295161758e-08	9.69943339689291e-08	9.52925552445271
"contig#1486"	4.56337163080971	4.57486960240565	11.3758915205783	2.32202770397723e-08	8.73188701498164e-08	9.52864453642284
"contig#18584"	2.1965542105406	2.04018559607283	11.2773900816051	2.58774816244191e-08	9.65402034722509e-08	9.52677878621396
"contig#42041"	3.2346792201866	3.08928555957612	11.3257144997869	2.45355193936962e-08	9.19840945098186e-08	9.52649053880934
"contig#12211"	3.25269265895748	3.24434020482397	11.3245082401932	2.45680990149558e-08	9.20828914543573e-08	9.5184156176983
"contig#811"	2.72429392426082	2.690465341542	11.2885433678474	2.55609594419186e-08	9.54413503918929e-08	9.5171625100164
"contig#20554"	2.31489339866747	2.12038277025378	11.2754959022777	2.59316507621561e-08	9.67155741414285e-08	9.51408727652946
"contig#15075"	3.2752442289072	3.16757836349902	11.3142665561753	2.48465794303613e-08	9.30323374138962e-08	9.509050773401
"contig#5814"	3.5971945819923	3.40781031144063	11.3195425251107	2.47027034134862e-08	9.25404884303064e-08	9.50847376991961
"contig#14169"	4.0007868204302	3.91893530770564	11.3366340357528	2.42426824178896e-08	9.09900476131349e-08	9.50823178152249
"contig#14547"	1.97962380145502	2.05432799175458	11.252208389028	2.66075856705881e-08	9.89744628088686e-08	9.50800299483909
"contig#12963"	2.15736286713246	1.94124641160871	11.2618686221519	2.63249395368265e-08	9.80093670369061e-08	9.50693424355165
"contig#57669"	2.71633333816868	2.8403674220848	11.2907021757871	2.55001720650305e-08	9.52264001256746e-08	9.50600757678638
"contig#9934"	2.41059833773743	2.18626726944562	11.2672282016111	2.61695067215854e-08	9.74920431789406e-08	9.50557538599486
"contig#395"	2.33407805344998	2.70568151976501	11.2612194590603	2.63438325712438e-08	9.80673621305356e-08	9.50491322459239
"contig#16059"	3.52209147764315	3.49951595604342	11.3209417311345	2.46646961299172e-08	9.24215194144725e-08	9.50432709760134
"contig#9104"	6.00527614355968	5.65980189583605	11.3931961639187	2.27842875933988e-08	8.58212034974992e-08	9.50389303163202
"contig#2815"	3.88156049319974	3.63653323890999	11.3274875010184	2.44877163183756e-08	9.18281599888774e-08	9.50351506621886
"contig#2742"	2.03630020435272	1.83245901751115	11.248449492711	2.67184387412605e-08	9.93743139098995e-08	9.5031413857821
"contig#20541"	2.48297557958838	2.65794111364112	11.2746221124871	2.59566798456589e-08	9.67967170741655e-08	9.50278508223799
"contig#18916"	2.83885487159646	2.76404038283088	11.2791073763631	2.5828475199918e-08	9.63915435347351e-08	9.50185158900895
"contig#7539"	3.27463890818024	3.14014959315279	11.2983446238528	2.52862123664754e-08	9.45109335208993e-08	9.4992762941971
"contig#12212"	2.29680483017441	2.2525291552152	11.2529422878248	2.65859996158837e-08	9.89066068728774e-08	9.49730467956093
"contig#1358"	4.14652786933738	4.15336317483347	11.3336861876277	2.43213680521124e-08	9.12737953951624e-08	9.49727061150103
"contig#18215"	2.66592289527181	2.68597573047869	11.2694488466707	2.6105392783975e-08	9.73022176406863e-08	9.49230704014264
"contig#21943"	2.26433635803097	2.1095809004372	11.2467459514725	2.67688396167898e-08	9.95404100160217e-08	9.48965019923677
"contig#10367"	3.97196903349356	3.88550800173131	11.3174065384503	2.47608446438769e-08	9.27348032401297e-08	9.48897493512873
"contig#18219"	3.0863174272284	2.66096499702844	11.2773683782376	2.58781016069788e-08	9.65402034722509e-08	9.48879216402164
"contig#8695"	1.94553632664854	2.15856466953013	11.2281565191063	2.73254585496425e-08	1.01491618995884e-07	9.48812629430896
"contig#11457"	3.34068129599959	3.46365277301183	11.3008010754978	2.52178479789281e-08	9.4291159522728e-08	9.4878166139658
"contig#9944"	2.5182809769139	2.38000405711069	11.2548369072281	2.65303596978053e-08	9.87244487194625e-08	9.4877351317689
"contig#3363"	3.87466624407135	4.31976372624542	11.3136716188592	2.48628593574559e-08	9.30815099184957e-08	9.48477937456791
"contig#16220"	2.83372606598812	2.82086454728716	11.262441158194	2.63082886156091e-08	9.79597059165623e-08	9.48302156439732
"contig#7909"	3.08759682956145	3.49513805914788	11.2784148878711	2.58482248260239e-08	9.64530781547418e-08	9.47855625287097
"contig#14249"	3.17603196696042	2.88080229648912	11.2766901087508	2.58974851636877e-08	9.66003305840872e-08	9.47723764379379
"contig#1691"	8.35785140382572	7.91974659255858	11.3454148179171	2.40099044155565e-08	9.01621296336338e-08	9.47167826206886
"contig#22979"	2.71532589120483	2.58495236931464	11.2546753616355	2.65350990178191e-08	9.87296626683881e-08	9.46924931529147
"contig#7001"	3.91165920811647	3.74774511750316	11.2974644278214	2.53107567485226e-08	9.45903841980677e-08	9.46908853426319
"contig#3341"	3.22962449630277	3.01459125762578	11.2689806914427	2.61188953112695e-08	9.73280140766168e-08	9.46852444955675
"contig#21867"	2.71391315798509	2.45722589948996	11.2457326351554	2.67988675896573e-08	9.96358652208301e-08	9.46826185792601
"contig#5122"	2.81764780826312	3.01622820570136	11.2644224985952	2.62507523730851e-08	9.77577753949086e-08	9.46810162862034
"contig#6257"	4.24577483014887	3.98358494622413	11.3081967920928	2.50132078924902e-08	9.35851532736612e-08	9.4630485617862
"contig#13040"	2.56297778339539	2.76935013767378	11.2288019476291	2.73059273200324e-08	1.01431814420658e-07	9.46291500308374
"contig#13494"	2.49339258620455	2.50974987471207	11.2368891226645	2.70624594850854e-08	1.00577946937784e-07	9.45857546209638
"contig#17297"	2.59977183010516	2.56660320619088	11.2364487536964	2.70756572440493e-08	1.00614353392386e-07	9.45735735054168
"contig#7862"	4.52687730056305	4.36733310881605	11.3124270142404	2.48969536301613e-08	9.31973548368119e-08	9.45699190142927
"contig#16758"	2.32528730551489	2.42798686907078	11.2111093966634	2.78467463279832e-08	1.03285097742216e-07	9.44474412837189
"contig#9907"	3.31915693511324	3.62845679878836	11.2662774954301	2.61970065687186e-08	9.75821997829245e-08	9.4446532083526
"contig#26545"	3.62754921763386	3.75832483905252	11.2700366321092	2.60884504165914e-08	9.72513246182387e-08	9.4382638796156
"contig#12751"	2.99155470649393	2.79941428766878	11.2233685557548	2.74708121990439e-08	1.02005868374001e-07	9.43608784885259
"contig#28694"	2.58583393986651	2.49678927031489	11.2172115249794	2.76589403995075e-08	1.02665765719859e-07	9.43463934089336
"contig#3334"	2.47235953976081	2.28100218129365	11.215859457804	2.77004364122071e-08	1.02793990881736e-07	9.43371617597625
"contig#37544"	1.87142841565711	1.72464347869906	11.1780374668396	2.88885269658884e-08	1.06800884192889e-07	9.43285274131298
"contig#9483"	5.07645613744491	4.91918523087773	11.3114753343701	2.49230572404617e-08	9.32714590590781e-08	9.43109553095372
"contig#2055"	3.92497934838231	3.34995064062333	11.2660313193137	2.62041324054396e-08	9.759645133148e-08	9.42791314711712
"contig#12607"	2.07271638906655	2.20245489870831	11.1816150792335	2.8773853006743e-08	1.06430149640749e-07	9.42690382299594
"contig#8635"	4.52035314624043	4.41830812564376	11.2855482688137	2.56455508700258e-08	9.57451164518915e-08	9.42649984314504
"contig#23242"	2.17364784591663	2.14373270860642	11.1884177842834	2.85571404526607e-08	1.05734349778154e-07	9.42529738582279
"contig#18009"	2.60603408338772	2.35194618611207	11.2026402925724	2.81096561312483e-08	1.04194910356912e-07	9.42410443010816
"contig#3883"	3.52576989196939	3.20108354114384	11.2347636226181	2.71262236232652e-08	1.00776936299672e-07	9.42287035122028
"contig#11937"	2.15672336478809	2.49651377892757	11.1852315287355	2.86584270737584e-08	1.06069533116441e-07	9.42286535708583
"contig#31683"	8.25268590203246	7.81194813152604	11.3020753870912	2.5182460820949e-08	9.41707499355656e-08	9.42001614946619
"contig#10402"	3.42306454836012	3.48971179491983	11.2467125917796	2.67698276057424e-08	9.95404100160217e-08	9.41922708133427
"contig#3599"	3.660671053031	3.28597546262914	11.2434219591653	2.68674750403272e-08	9.98783863490093e-08	9.41623617075322
"contig#22472"	2.14553673529051	2.28065091536723	11.1800135939467	2.882512566427e-08	1.06593137865272e-07	9.41438792104199
"contig#19808"	2.44537655179353	2.34768101901058	11.189418192856	2.85254176041175e-08	1.05630117823886e-07	9.41298026076602
"contig#21929"	2.89819617273218	3.03412177940126	11.2050828099785	2.80335617128014e-08	1.03951933452585e-07	9.41201000003169
"contig#23002"	3.31897822670284	2.92538466011176	11.2267016238887	2.73695395733376e-08	1.01642579409974e-07	9.4092409762208
"contig#12488"	1.98093538545934	1.95425266730287	11.1615901731384	2.94220172013109e-08	1.08623839813503e-07	9.40744378752026
"contig#15361"	2.79585122270355	2.55783897280573	11.2001027041374	2.81889455887964e-08	1.0446263058943e-07	9.40713538868794
"contig#33097"	2.99849318895286	2.75824194598665	11.212939527647	2.77902779072119e-08	1.03101512717474e-07	9.40543984686837
"contig#3055"	4.55191001151959	4.29037093411031	11.2690905822894	2.61157251724402e-08	9.73280140766168e-08	9.40487490829616
"contig#2824"	2.86523621050031	2.53953293557988	11.2030642419737	2.8096432600289e-08	1.04158948431455e-07	9.40359139346929
"contig#9875"	3.03788448600475	3.35635878097036	11.2065508193778	2.79879328513924e-08	1.03795749468687e-07	9.40337374032138
"contig#47489"	8.50448205585637	8.02137721836981	11.2820537889777	2.57446237438668e-08	9.60907359728173e-08	9.40316430468066
"contig#9739"	2.55653958777718	2.33937846663555	11.1781242247977	2.88857403402537e-08	1.06800884192889e-07	9.40306329819903
"contig#1550"	3.99512105425027	3.60390446039318	11.2398455168554	2.69740343377394e-08	1.00261912727533e-07	9.39992317252007
"contig#1734"	2.56668023948186	2.5633796969326	11.1731080830242	2.90473280085688e-08	1.07347716254084e-07	9.39987516791347
"contig#1714"	5.81561362457818	5.6420481010474	11.2973530026003	2.53138656656649e-08	9.45903841980677e-08	9.39732446873944
"contig#18428"	2.47101561073132	2.2343093305849	11.1839820556838	2.86982505177353e-08	1.06177064962789e-07	9.39678422451529
"contig#19247"	2.87823791044343	2.86457944388377	11.1916626442636	2.84543828479452e-08	1.05380268859357e-07	9.39423018330891
"contig#30252"	2.75685477323616	2.58082779062186	11.1922894007448	2.84345802878183e-08	1.05320118546339e-07	9.39278485065953
"contig#11116"	3.30623891895148	3.25349563366247	11.2170810786081	2.76629410130964e-08	1.02667730380642e-07	9.39184954413828
"contig#12494"	8.60861341895981	8.16013052199288	11.2680950389591	2.61444596532684e-08	9.74110026083481e-08	9.3911053333706
"contig#12025"	4.50029310133236	4.37399139594577	11.2559722947947	2.64970758729965e-08	9.86130006316526e-08	9.38988303936126
"contig#21176"	2.69678315560885	2.80458802575522	11.1840212733726	2.86969996680256e-08	1.06177064962789e-07	9.38949601641212
"contig#16671"	3.24654012860659	3.01857510621409	11.2014420716301	2.81470660702634e-08	1.04320504523071e-07	9.38782896309422
"contig#7407"	3.06806162429633	2.95320271577062	11.19462229753	2.83610006819897e-08	1.05060741003322e-07	9.38698654643202
"contig#22162"	3.15478420211908	3.21265564478385	11.1981407649671	2.82504116811142e-08	1.04677295900856e-07	9.38573621106583
"contig#6460"	5.60301415255321	5.74275933484271	11.2826453989181	2.57278222199035e-08	9.60401451439942e-08	9.38427920512665
"contig#26154"	2.59598642457899	2.85514163131938	11.1716676689332	2.90939066577194e-08	1.07506419703737e-07	9.38373396306805
"contig#16380"	2.71009691536164	2.82655336268422	11.177495761284	2.89059327786222e-08	1.06838523851603e-07	9.38231640806603
"contig#18137"	3.59655329742313	3.68894092434648	11.2177746308365	2.76416777795941e-08	1.02614567843514e-07	9.37992255061522
"contig#20128"	2.03460325872391	2.2083837984725	11.140381938065	3.01254820303462e-08	1.11096166649566e-07	9.37991511755651
"contig#6580"	4.48240074381642	4.18642345097264	11.2357331317933	2.70971189040536e-08	1.00681455867624e-07	9.37064117425973
"contig#22195"	2.14034974638786	2.09444061258406	11.1341623081053	3.03351661938681e-08	1.11799735246086e-07	9.36872136026223
"contig#25967"	2.21983772668795	2.13477594797036	11.1389761931149	3.0172738850355e-08	1.1124269810996e-07	9.36740919600299
"contig#9614"	3.70850059994498	3.83976320256391	11.211787973562	2.78257946872421e-08	1.03220331577809e-07	9.36585994398743
"contig#15225"	2.86877702349697	2.64939928692471	11.1668860657075	2.92491008139892e-08	1.08025899809509e-07	9.36102291680585
"contig#14815"	2.53549607506689	2.28430780444481	11.1484376310341	2.9856191017296e-08	1.1015802214665e-07	9.36030049395382
"contig#6237"	3.46915794310881	3.32560390613055	11.1863320778866	2.86233989391025e-08	1.05966409691187e-07	9.35971986241448
"contig#18672"	2.1375338735916	1.89195318692548	11.1221319003989	3.07451770205297e-08	1.13240268438255e-07	9.35620666347722
"contig#7184"	3.47965132176052	3.11226909419989	11.1803305336546	2.88149708984091e-08	1.06568910752951e-07	9.35416664230157
"contig#32989"	2.84319250212275	2.83229050204079	11.1613648255653	2.94293991541862e-08	1.08623974714116e-07	9.35331157362609
"contig#12216"	3.09033646597283	3.25789511832268	11.1615928896611	2.94219282252936e-08	1.08623839813503e-07	9.35076892282912
"contig#10715"	3.24350636941378	3.67883561644131	11.1777203095547	2.88987163498191e-08	1.06825201195132e-07	9.34991620898699
"contig#1968"	6.62953670868872	6.6530238324671	11.2585980153436	2.64202733591797e-08	9.83395425209036e-08	9.34767773866944
"contig#16542"	2.59698735263983	2.57418318749043	11.1393760467741	3.01592889669392e-08	1.11206973006632e-07	9.34647117259185
"contig#5467"	3.57291248194368	3.83613541257623	11.1862037068344	2.86274823646379e-08	1.05968262630354e-07	9.34362029615805
"contig#13355"	2.35374997574402	2.59877735773841	11.1198105201632	3.08249699455454e-08	1.13505890327372e-07	9.34194861368985
"contig#13620"	2.82255973260064	2.79835245418939	11.1432524673695	3.00292284509688e-08	1.10755014423975e-07	9.3412418264887
"contig#5307"	3.85212898397139	4.11871311000016	11.1838533019695	2.87023575309751e-08	1.06178977653048e-07	9.34059235568689
"contig#29319"	8.93461879709204	8.40156667635099	11.2130997070863	2.77853414052831e-08	1.03096130648934e-07	9.33926529432321
"contig#2389"	3.40371527644179	3.45496792038323	11.1686510016627	2.91917146812741e-08	1.07854360201544e-07	9.33860833776241
"contig#14510"	2.29868524543573	1.97280374775048	11.1129803236677	3.10610271023252e-08	1.14318185363162e-07	9.33548332808049
"contig#24023"	2.83728394152259	2.99593544466185	11.1342598493788	3.03318657796275e-08	1.11799735246086e-07	9.33546582053876
"contig#11561"	2.45349788646403	2.44871720643782	11.1281419230783	3.05396149859668e-08	1.1251116751681e-07	9.33456439617668
"contig#1599"	4.85110211751234	4.54160828118237	11.2177976706029	2.76409717151506e-08	1.02614567843514e-07	9.33355341994346
"contig#16370"	2.33949799912001	2.06613075953078	11.1096085024414	3.11782694901918e-08	1.14692599308696e-07	9.33345088082794
"contig#21918"	2.47116961874707	2.66950400683766	11.1237226156953	3.06906263814805e-08	1.13053427059244e-07	9.33259990392499
"contig#14148"	3.66019164040486	3.48493221960913	11.1683297191153	2.92021521057961e-08	1.07879446750066e-07	9.33094082141388
"contig#16329"	2.25829342381219	2.40223870966726	11.1134094852453	3.10461383597282e-08	1.14277608976642e-07	9.32937248191125
"contig#4584"	2.37338136224607	2.39485958516073	11.1127194467932	3.10700813244662e-08	1.14337280733161e-07	9.32629492092479
"contig#7766"	3.68453800332689	3.48868621897583	11.1641257407988	2.93390927566025e-08	1.08344738090807e-07	9.32544489393944
"contig#16330"	2.6933397779172	2.74450421868793	11.1291496740281	3.05052902858177e-08	1.12398712531873e-07	9.32537264624567
"contig#17723"	2.51301966741617	2.16028316472607	11.1039273127	3.13768793865769e-08	1.15380154760338e-07	9.3242474588635
"contig#14492"	2.16330844154692	1.97590485592763	11.090493871997	3.18518842089381e-08	1.16908826925236e-07	9.3207980831979
"contig#10122"	2.19657830985616	2.08262908643511	11.097462257855	3.16045337671397e-08	1.16133126197997e-07	9.31864883710785
"contig#21907"	1.91220750417206	1.81847065345384	11.076206473488	3.23655045963445e-08	1.18646772922842e-07	9.31781663618681
"contig#5275"	4.6033759448835	4.89758838253996	11.1963171983314	2.83076707505121e-08	1.04876320946655e-07	9.31740121420396
"contig#16147"	2.24186427700678	2.19558798529716	11.0966973640926	3.1631584227763e-08	1.16186752995568e-07	9.31703549942415
"contig#11505"	2.44078350398159	2.25942074633468	11.0974432791285	3.16052046513281e-08	1.16133126197997e-07	9.31589611964421
"contig#19679"	2.30275767866193	2.03097030134555	11.0971117200003	3.16169274740789e-08	1.16147341569166e-07	9.31417767181008
"contig#15224"	2.15429295120375	1.93965269699815	11.0885491185406	3.19212829259463e-08	1.17119943408732e-07	9.31363318925492
"contig#20245"	2.37806952050921	2.196111426977	11.0977738181213	3.15935225071484e-08	1.16119053270961e-07	9.31339149533875
"contig#15799"	2.18202993983665	2.10909489571584	11.0855688532747	3.2027946800429e-08	1.17496719743176e-07	9.31005144456309
"contig#3415"	5.0700954622179	4.71880551288629	11.2048393774985	2.80411357729526e-08	1.03966984031697e-07	9.30914482577121
"contig#17786"	2.25574294591726	2.37067214856271	11.0933689360541	3.17495816269607e-08	1.16591212589892e-07	9.30635306376207
"contig#26633"	3.2512924758592	3.26387350487786	11.1362174383441	3.02657094786736e-08	1.11571559708495e-07	9.30597439797311
"contig#1193"	4.05873356370565	4.33064028199595	11.1676770321018	2.92233680307317e-08	1.07944340311842e-07	9.30589598681637
"contig#17460"	2.72537496343816	2.96765788785072	11.1052019221014	3.13322030459612e-08	1.1523019613123e-07	9.29612569856556
"contig#893"	4.04647845962669	3.93334235255351	11.1479141550973	2.98736119531037e-08	1.10208550221404e-07	9.29137484193789
"contig#24289"	2.57291479061391	2.580932698867	11.0807616674698	3.22007973905498e-08	1.18101535667523e-07	9.29013082799245
"contig#30994"	2.24344052227875	2.17023564821792	11.0756120448027	3.23870641398976e-08	1.18681676248496e-07	9.28922460486177
"contig#8699"	2.45824503288251	2.47780756164972	11.0850634735879	3.20460719990904e-08	1.17548632698139e-07	9.28873521097991
"contig#12330"	2.34374503485668	2.67415581909459	11.0776382576755	3.23136374631392e-08	1.18486008134119e-07	9.28701075288636
"contig#27133"	2.13308747189123	2.12570953114191	11.0595788692887	3.29743877717687e-08	1.20639595835951e-07	9.2861842214198
"contig#11660"	3.09911782443486	2.76945459989218	11.0995796570089	3.15297804469185e-08	1.15899178038536e-07	9.28397687175963
"contig#32531"	2.29304901377795	2.42091837854091	11.0706479874508	3.25677058927281e-08	1.19284516344685e-07	9.28139337143872
"contig#24364"	2.16977747531736	1.95979630779594	11.0661605549332	3.27319273313002e-08	1.1982664720269e-07	9.28121933173462
"contig#16948"	2.45323665386941	2.25538337746947	11.0735353038899	3.24625063876542e-08	1.18928662073735e-07	9.2799785618326
"contig#7500"	2.59593841286827	2.55878622471164	11.0723392842492	3.25060394231775e-08	1.19073398808508e-07	9.27563712857804
"contig#50709"	3.68634209283319	3.20469983227822	11.1215998706233	3.07634450468858e-08	1.132934442419e-07	9.27437907685283
"contig#19589"	2.3221605597967	2.284807397805	11.0533048054187	3.32072980481546e-08	1.21416620975673e-07	9.2743711941632
"contig#23650"	3.46905797678491	3.23511494249986	11.1114777057053	3.11132168508064e-08	1.1448177426965e-07	9.27287531630635
"contig#8791"	3.79434311907789	4.33999602749489	11.1315398831283	3.04240423725017e-08	1.12113316372927e-07	9.27215599172301
"contig#35417"	2.91177430169219	2.92387273034325	11.0915714296313	3.18135006918148e-08	1.16788464377936e-07	9.27211118221309
"contig#9989"	2.93760416267518	3.58782107780649	11.0915253072959	3.1815142598493e-08	1.16788464377936e-07	9.27098354151381
"contig#22404"	3.34725310248885	3.44220881156592	11.1112786098631	3.11201389639763e-08	1.14493000373002e-07	9.27065495206716
"contig#19056"	3.36161990423838	3.02397265872334	11.1023577455333	3.14319875730112e-08	1.15568431683165e-07	9.26913194138278
"contig#22301"	2.45542201456129	2.29619641614332	11.0668194455049	3.27077595031743e-08	1.19764522009717e-07	9.26883887952846
"contig#9624"	2.93675368806955	2.44988942473439	11.0756954341766	3.23840387387524e-08	1.18681676248496e-07	9.26867391314425
"contig#16307"	7.29586032467401	7.01594672337467	11.1850557732346	2.86640252256497e-08	1.06076978237464e-07	9.2677747231555
"contig#28689"	2.26707947897791	2.28003055571387	11.0580042417242	3.3032678149527e-08	1.20837908342661e-07	9.26775908578074
"contig#20825"	2.11314817631951	1.85210775789205	11.0468598916377	3.34483768298805e-08	1.22207435839474e-07	9.26702035458793
"contig#24241"	2.31579939687328	2.40541601055031	11.056408341006	3.30918680681762e-08	1.21024494866375e-07	9.26557125083469
"contig#14243"	2.12812941790077	2.07414846924699	11.0430475289331	3.35918594989568e-08	1.22671050319934e-07	9.2647126276498
"contig#8244"	3.18358642049648	3.1926049505983	11.0923105906786	3.1787199649676e-08	1.16714862425676e-07	9.26469603928513
"contig#3029"	4.92886782253078	4.49200992390894	11.1614717760624	2.94258954156553e-08	1.08623974714116e-07	9.26430500262632
"contig#28255"	2.36270974223583	2.11548371342088	11.0478824268846	3.34100036957907e-08	1.22097018741405e-07	9.26003639873157
"contig#5607"	5.03988872318545	5.17406777560559	11.1555310366335	2.96211913983296e-08	1.09304598477479e-07	9.2578375013406
"contig#10914"	2.60517899175472	2.68277542077614	11.0616665622185	3.28972734003223e-08	1.20385430701586e-07	9.25642890465665
"contig#18894"	2.90991685048673	2.64728260153253	11.0756274616863	3.23865047862608e-08	1.18681676248496e-07	9.2545335831969
"contig#12895"	3.75016653464385	3.80857869590278	11.106413208654	3.12898090462857e-08	1.1508859499477e-07	9.25175213066104
"contig#892"	7.65535505702702	7.29103209580707	11.1589047075605	2.95101163943986e-08	1.08908310766251e-07	9.24840292946969
"contig#22251"	3.09686336016044	3.1310924364054	11.0702832430835	3.25810211905546e-08	1.19318509501219e-07	9.24088177474461
"contig#8874"	2.92106056089126	2.45022222438175	11.0521957561806	3.32486509619779e-08	1.21522750970274e-07	9.23979600417636
"contig#33822"	2.32041629376942	2.00579352558174	11.0232930619899	3.43459189471991e-08	1.251774366953e-07	9.23854575665652
"contig#18609"	2.58380317516639	2.31114580417298	11.0346860308548	3.39088556740033e-08	1.2375226004619e-07	9.23358819704251
"contig#18176"	2.87618919433675	2.68846030650842	11.0477751520892	3.34140272414435e-08	1.22097018741405e-07	9.23298093617446
"contig#7577"	2.9636598480149	3.05639955178367	11.0615697134158	3.29008465093629e-08	1.20385430701586e-07	9.23218298993912
"contig#21576"	2.86553093970973	2.57816535480556	11.0553667167579	3.31305615227784e-08	1.21151024678251e-07	9.23197064298343
"contig#26332"	2.58427028559617	2.47220268070553	11.0302501885366	3.40783172804426e-08	1.2427870676774e-07	9.22957787338732
"contig#19703"	3.69300809018347	3.73107539456899	11.0899161771696	3.18724825049497e-08	1.16969914699887e-07	9.22821903273305
"contig#17688"	2.55245332255938	2.31830087971319	11.0370014445018	3.38207572313062e-08	1.2347644931158e-07	9.22513569949726
"contig#1396"	4.07030100377339	3.82661379054613	11.0891228557018	3.19007923201969e-08	1.17059284573467e-07	9.22270849806595
"contig#3089"	2.90553049187857	2.81357410696328	11.0462023741587	3.34730765847818e-08	1.22267471047488e-07	9.22231592996254
"contig#10451"	7.00438419060285	6.58643344957051	11.1477300538753	2.98797412953769e-08	1.10217414386639e-07	9.22205659935265
